Response: 3
Response: 3
Response: 7
Response: 8
Response: 4
Response: 5
Response: 49
Response: 30
Response: 3
Response: 3
Response: 5
Response: 7
Response: 4
Response: 3
Response: 42
Response: 5
Response: 76
Response: 4
Response: 3
Response: 4
Response: 3
Response: 10
Response: 50
Response: 57
Response: 4
Response: 56
Response: 8
Response: 14
Response: 17
Response: 16
Response: 20
Response: 7
Response: 2
Response: 1
Response: 3
Response: 2
Response: 3
Response: 7
Response: 5
Response: 4
Response: 8
Response: 4
Response: 2
Response: 9
Response: 4
Response: 3
Response: 3
Response: 4
Response: 4
Response: 4
Response: 2
Response: 4
Response: 3
Response: 30 + 28 = 58
Response: 14 ore
Response: 28
Response: 10
Response: 4
Response: 4
Response: 5
Response: 3
Response: 4
Response: 108
Response: 14
Response: 4
Response: 3
Response: 4
Response: 21
Response: 26
Response: 10
Response: 5
Response: 7
Response: 7
Response: 4
Response: 24
Response: 8
Response: 7
Response: 5
Response: 8
Response: 9
Response: 3
Response: 49
Response: 42
Response: 9
Response: 4
Response: 14
Response: 4
Response: 4
Response: 78
Response: 5
Response: 4
Response: 5
Response: 5
Response: 30
Response: 4
Response: 14
Response: 17
Response: 3
Response: 10
Response: 16
Response: 2
Response: 5
Response: 5
Response: 5
Response: 5
Response: 5
Response: 4
Response: 4
Response: 4 + 6 = 10
Response: 7
Response: 4
Response: 4
Response: 8
Response: 7 + 6 = 13
Response: 7
Response: 7
Response: 3
Response: 7
Response: 4
Response: 7
Response: 7
Response: 4
Response: 36
Response: 43
Response: 43
Response: 18
Response: 109
Response: 48
Response: 4
Response: 46
Response: 250
Response: 5
Response: 43
Response: 17
Response: 9
Response: 18
Response: 30
Response: 108
Response: 16
Response: 10
Response: 26
Response: 84
Response: 47
Response: 78
Response: 10
Response: 3
Response: 2
Response: 3
Response: 3
Response: 3
Response: 5
Response: 9
Response: 7
Response: 36
Response: 5
Response: 15
Response: 5
Response: 25
Response: 15
Response: 14
Response: 5
Response: 3
Response: 4
Response: 40
Response: 15
Response: 176
Response: 489
Response: 70
Response: 105
Response: 63
Response: 166
Response: 526
Response: 120
Response: 50
Response: 337
Response: 17
Response: 351
Response: 184
Response: 107
Response: 56
Response: 167
Response: 139
Response: 275
Response: 587
Response: 558
Response: 534
Response: 1357
Response: 47
Response: 549
Response: 214
Response: 274
Response: 498
Response: 163
Response: 304
Response: 195
Response: 2 dolari
Response: 7
Response: 50
Response: 84
Response: 3
Response: 35
Response: 6
Response: 3
Response: 24
Response: 106
Response: 3
Response: 9
Response: 73
Response: 36
Response: 56
Response: 26
Response: 42
Response: 70
Response: 39
Response: 8
Response: 24
Response: 45
Response: 48
Response: 58
Response: 45
Response: 4
Response: 4
Response: 5
Response: 4
Response: 5
Response: 5
Response: 5
Response: 5
Response: 12
Response: 5
Response: 5
Response: 5
Response: 5
Response: 5
Response: 7
Response: 4
Response: 5
Response: 4
Response: 2
Response: 3
Response: 3
Response: 3
Response: 2
Response: 2
Response: 4
Response: 3
Response: 3
Response: 5
Response: 3 + 5 = 8
Response: 3 + 4 = 7
Response: 5
Response: 3
Response: 3 + 5 = 8
Response: 4 + 6 = 10
Response: 5
Response: 4
Response: 5
Response: 3 inci
Response: 66
Response: 24
Response: 30 cm
Response: 40
Response: 126 cm
Response: 18
Response: 10
Response: 20 inci
Response: 45
Response: 45 cm
Response: 48 cm
Response: 30
Response: 22
Response: 25 cm
Response: 20
Response: 8
Response: 5
Response: 5
Response: 5
Response: 5
Response: 4
Response: 4
Response: 7
Response: 7
Response: 5
Response: 5
Response: 4
Response: 5
Response: 5
Response: 5
Response: 7
Response: 5
Response: 7
Response: 28
Response: 5 ceşti de zahăr
Response: 9
Response: 5
Response: 5
Response: 5
Response: 5
Response: 5
Response: 4
Response: 15
Response: 14
Response: 16
Response: 5
Response: 94
Response: 54
Response: 105
Response: 37
Response: 8
Response: 19
Response: 62
Response: 5
Response: 183
Response: 20
Response: 28
Response: 47
Response: 340
Response: 358
Response: 332
Response: 535 - 492 = 43
Response: 387
Response: 44
Response: 275
