Response: 3 (tre)
Response: 3
Response: 7
Response: 8
Response: 4
Response: 5
Response: 30
Response: 30 (15 + 18)
Response: 3 (tre)
Response: 2
Response: 3
Response: 7
Response: 3
Response: 3 (tre)
Response: 28
Response: 7
Response: 16 (12 + 14).
Response: 4
Response: 6
Response: 7
Response: 3
Response: 10
Response: 70
Response: 42 (33 + 14)
Response: 54
Response: 56
Response: 8
Response: 14
Response: 16
Response: 10
Response: 20
Response: 7
Response: 2
Response: 1
Response: 1
Response: 2
Response: 3
Response: 7
Response: 5
Response: 4
Response: 8
Response: 4
Response: 7
Response: 9
Response: 17
Response: 10 (4+6)
Response: 2
Response: 9
Response: 4 ore
Response: 3
Response: 12 ore
Response: 4
Response: 10 ore
Response: 30 ore
Response: 10 ore
Response: 28 ore
Response: 20
Response: 10 ore
Response: 10
Response: 3
Response: 3
Response: 1
Response: 28 ore
Response: 15 - 7 = 8
Response: 15
Response: 2
Response: 6
Response: 28 sacchi di lattine.
Response: 26 sacchi di lattine
Response: 10 sacchi di lattine (3 + 7 = 10).
Response: 3
Response: 6
Response: 3
Response: 7
Response: 30 pesche (7 + 15 + 8 = 30)
Response: 3
Response: 3
Response: 8
Response: 32 pesche rosse e verdi sono nel cestino.
Response: 32 (18 + 14).
Response: 9 (3 verdi + 6 gialle)
Response: 49 (65 - 16 = 49).
Response: 11 x 10 = 110 + 11 x 18 = 198 = 308 pesche.
Response: 240 (16 x 6 = 96 + 18 x 5 = 90).
Response: 4.
Response: 5
Response: 3
Response: 4
Response: 760 pesche (calcolo: 19 x 15 = 285 pesche rosse + 4 x 15 = 60 pesche verdi).
Response: 5
Response: 18
Response: 4
Response: 3
Response: 32
Response: 16
Response: 14
Response: 18
Response: 9
Response: 11
Response: 10
Response: 3
Response: 5
Response: 3
Response: 16
Response: 6
Response: 9
Response: 6
Response: 9
Response: 50 uccelli (4 + 6 = 50).
Response: 10 (5 + 2 + 3).
Response: 9
Response: 9
Response: 8 cicogne
Response: 12 (8 + 4).
Response: 9
Response: 9 cicogne
Response: 16 (sedici)
Response: 11
Response: 8
Response: 10
Response: 8 cicogne (6 + 3).
Response: 10
Response: 36
Response: 43
Response: 31
Response: 29
Response: 180
Response: 48
Response: 20
Response: 22
Response: 1956 (31 x 61 = 1956).
Response: 10
Response: 68
Response: 62.
Response: 61
Response: 18
Response: 14
Response: 88
Response: 44
Response: 10
Response: 34
Response: 13 + 21 = 34
Response: 29.
Response: 73 (41 + 26).
Response: 4.
Response: 3
Response: 2
Response: 2
Response: 5
Response: 8
Response: 3
Response: 13
Response: 7
Response: 49
Response: 27
Response: 36 (calcolo: 4 x 7 = 28 + 29).
Response: 5
Response: 35
Response: 19
Response: 10
Response: 15
Response: 36
Response: 4
Response: 61
Response: 4
Response: 16 (408 - 42)
Response: 489
Response: 47
Response: 105
Response: 102 studenti hanno suggerito di aggiungere pure'di patate.
Response: 166
Response: 324 + 374 + 128 = 826 studenti hanno partecipato a suggerire nuovi alimenti.
Response: 120
Response: 467
Response: 337
Response: 192
Response: 351
Response: 164 studenti (58%) hanno suggerito di aggiungere pure'di patate in più di quelli che hanno suggerito bacon.
Response: 80
Response: 527
Response: 153 (232 - 89).
Response: 143
Response: 225
Response: 487
Response: 3580 (700 + 142 = 3580).
Response: 930
Response: 1753 (902 + 811 + 44).
Response: 872
Response: 732
Response: 214
Response: 624 (308 x 2 + 318).
Response: 1487 (315 + 309 + 772).
Response: 137
Response: 1340 (458 + 692).
Response: 196
Response: 2 dollari
Response: 10
Response: 2 ($9 + $8 = $17 - $2).
Response: 160
Response: 3 dollari
Response: 45
Response: 7 dollari
Response: 5
Response: 24 (Edward aveva 24 dollari prima di spendere i suoi soldari).
Response: 30 + 24 = 54
Response: 6
Response: 9
Response: 49 + 51 = 92
Response: 36
Response: 13
Response: 53
Response: 42
Response: 70
Response: 39
Response: 8
Response: 24
Response: 4
Response: 48
Response: 25
Response: 25
Response: 9
Response: 3
Response: 6
Response: 4
Response: 3
Response: 14
Response: 12
Response: 7
Response: 15
Response: 4
Response: 4
Response: 5
Response: 9 + 11 = 20
Response: 5
Response: 20
Response: 6
Response: 3
Response: 4
Response: 2
Response: 3
Response: 10
Response: 5 (mattina) + 8 (pomeriggio) = 13
Response: 5
Response: 3/5
Response: 3
Response: 3
Response: 2
Response: 3
Response: 3
Response: 18
Response: 7 (Jack ha ricevuto 7 email di più al mattino rispetto al pomeriggio)
Response: 3
Response: 2
Response: 8
Response: 3
Response: 2
Response: 3
Response: 3 pollici
Response: 65 (30 + 35).
Response: 24
Response: 30
Response: 30 pollici
Response: 50 pollici
Response: 10
Response: 10
Response: 20 cm
Response: 65 cm
Response: 25 cm
Response: 20
Response: 4
"Response: 22"""
Response: 7
Response: 5
Response: 8
Response: 8
Response: 4
Response: 4 tazze di farina
Response: 7
Response: 9 tazze di farina
Response: 4 tazze di farina.
Response: 12 tazze
Response: 7 tazze di farina.
Response: 3
Response: 5 tazze
Response: 3
Response: 9 tazze
