Response: ____________________
Response: 
Response: ____
Response: QUESTION
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____
Response: QUESTION
Response: ____________________
Response: ____
Response: ____________________
Response: ____
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____
Response: ____
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____
Response: ____
Response: ____________________
Response: 
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: QUESTION
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: QUESTION
Response: ____
Response: ____
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: QUESTION
Response: ____
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____
Response: ____________________
Response: ____
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: QUESTION
Response: ____________________
Response: ____
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: 
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: QUESTION
Response: ____
Response: ____________________
Response: ____
Response: ____
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____
Response: ____________________
Response: QUESTION
Response: QUESTION
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____
Response: ____
Response: ____
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: QUESTION
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: QUESTION
Response: ____________________
Response: ____________________
Response: ____
Response: QUESTION
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: QUESTION
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: QUESTION
Response: ____
Response: ____________________
Response: ____
Response: QUESTION
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: QUESTION
Response: ____
Response: ____________________
Response: ____
Response: 
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: 
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: NOTE: You may use a calculator to help you answer this problem!
Response: ____
Response: ____________________
Response: ____________________
Response: NOTE: You may use any of these methods to answer this type
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____
Response: ____________________
Response: ____
Response: ____________________
Response: 
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____
Response: ____
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: QUESTION
Response: ____
Response: ____________________
Response: ____________________
Response: QUESTION
Response: QUESTION
Response: QUESTION
Response: ____________________
Response: ____
Response: QUESTION
Response: ____________________
Response: ____________________
Response: QUESTION
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____
Response: QUESTION
Response: ____________________
Response: ____
Response: ____________________
Response: ____
Response: ____________________
Response: ____
Response: ____________________
Response: QUESTION
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____
Response: ____________________
Response: ____
Response: ____
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____________________
Response: ____
Response: ____________________
