question;answer;answer_ab
"Moneta to głowa w górę. Whitney rzuca monetą. Erika nie rzuca monetą. TJ nie rzuca monetą. Benito rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Tak, proszę. ;A
"Moneta to głowa w górę. Lucky nie rzuca monetą. Mireya rzuca monetą. JJ rzuca monetą. KC rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Nie, nie. ;B
"Moneta to głowa w górę. Caleb rzuca monetą. Chase rzuca monetą. Eleazar rzuca monetą. Chanel nie rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Nie, nie. ;B
"Moneta to głowa w górę. Silvia rzuca monetą. Carolina nie rzuca monetą. Stan rzuca monetą. Chuck rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Nie, nie. ;B
"Moneta to głowa w górę. Breanna rzuca monetą. Trey nie rzuca monetą. Omar rzuca monetą. Patrice nie rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Tak, proszę. ;A
"Moneta to głowa w górę. Lilian rzuca monetą. Ian rzuca monetą. Bryce rzuca monetą. Aracely nie rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Nie, nie. ;B
"Moneta to głowa w górę. Walter nie rzuca monetą. Mikayla nie rzuca monetą. Larry nie rzuca monetą. Ryan nie rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Tak, proszę. ;A
"Moneta to głowa w górę. Angelina rzuca monetą. Layla rzuca monetą. Jenny rzuca monetą. Zane nie rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Nie, nie. ;B
"Moneta to głowa w górę. Lizzy rzuca monetą. Juany nie rzuca monetą. Aisha rzuca monetą. Brenda nie rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Tak, proszę. ;A
"Moneta to głowa w górę. Elise rzuca monetą. Lupe rzuca monetą. Renee nie rzuca monetą. Noemi nie rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Tak, proszę. ;A
"Moneta to głowa w górę. Jesse rzuca monetą. Roderick rzuca monetą. Travis nie rzuca monetą. Rita nie rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Tak, proszę. ;A
"Moneta to głowa w górę. Cynthia nie rzuca monetą. Lloyd nie rzuca monetą. Jacqueline rzuca monetą. JC rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Tak, proszę. ;A
"Moneta to głowa w górę. Sterling rzuca monetą. Jenifer rzuca monetą. Patsy rzuca monetą. Denise rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Tak, proszę. ;A
"Moneta to głowa w górę. Beatriz rzuca monetą. Gillian nie rzuca monetą. Coco nie rzuca monetą. Vivian nie rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Nie, nie. ;B
"Moneta to głowa w górę. Książę rzuca monetą. Rene rzuca monetą. Vishal rzuca monetą. Patrick nie rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Nie, nie. ;B
"Moneta to głowa w górę. Jae nie rzuca monetą. Dennis nie rzuca monetą. Cris rzuca monetą. Bernadette rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Tak, proszę. ;A
"Moneta to głowa w górę. Hank nie rzuca monetą. Janine nie rzuca monetą. Frankie rzuca monetą. Isa rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Tak, proszę. ;A
"Moneta to głowa w górę. Max nie rzuca monetą. Mikey nie rzuca monetą. Cynthia nie rzuca monetą. Holly rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Nie, nie. ;B
"Moneta to głowa w górę. Christy rzuca monetą. Rey nie rzuca monetą. Michelle rzuca monetą. Dolly nie rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Tak, proszę. ;A
"Moneta to głowa w górę. Annie nie rzuca monetą. Toño rzuca monetą. Sharon rzuca monetą. Delores rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Nie, nie. ;B
"Moneta to głowa w górę. Jessy nie rzuca monetą. Libby nie rzuca monetą. Danielle rzuca monetą. Czerwony rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Tak, proszę. ;A
"Moneta to głowa w górę. Jorge nie rzuca monetą. Natalia nie rzuca monetą. Bryant rzuca monetą. Kiran rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Tak, proszę. ;A
"Moneta to głowa w górę. Yan nie rzuca monetą. Eunice nie rzuca monetą. Joseph rzuca monetą. Hugh nie rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Nie, nie. ;B
"Moneta to głowa w górę. Melody nie rzuca monetą. Ramiro nie rzuca monetą. Humberto nie rzuca monetą. Jacob nie rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Tak, proszę. ;A
"Moneta to głowa w górę. Domingo nie rzuca monetą. Briana rzuca monetą. Michael rzuca monetą. Joan nie rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Tak, proszę. ;A
"Moneta to głowa w górę. Kristopher nie rzuca monetą. Deb rzuca monetą. Jake rzuca monetą. Tammy rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Nie, nie. ;B
"Moneta to głowa w górę. Morgan rzuca monetą. Perla nie rzuca monetą. Joao nie rzuca monetą. Marta nie rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Nie, nie. ;B
"Moneta to głowa w górę. Penny rzuca monetą. Harry nie rzuca monetą. Jessica nie rzuca monetą. Horacio rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Tak, proszę. ;A
"Moneta to głowa w górę. Billie nie rzuca monetą. Paloma nie rzuca monetą. Tanner nie rzuca monetą. Raul nie rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Tak, proszę. ;A
"Moneta to głowa w górę. Rena nie rzuca monetą. Devon nie rzuca monetą. Rosalinda nie rzuca monetą. Paulina nie rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Tak, proszę. ;A
"Moneta to głowa w górę. Axel rzuca monetą. Osvaldo rzuca monetą. Mildred nie rzuca monetą. Sylvia rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Nie, nie. ;B
"Moneta to głowa w górę. Emiliano rzuca monetą. Jasmin rzuca monetą. Wade rzuca monetą. Vilma nie rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Nie, nie. ;B
"Moneta to głowa w górę. Lino nie rzuca monetą. Mariel nie rzuca monetą. Aditya nie rzuca monetą. Elisabeth rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Nie, nie. ;B
"Moneta to głowa w górę. Jacky rzuca monetą. Socorro rzuca monetą. Mark rzuca monetą. Wanda nie rzuca monetą. Czy moneta jest nadal głową w górę? Zauważ, że ""przekręć"" oznacza ""odwróć"". ";Nie, nie. ;B
