,premise,hypothesis,label
0,ผมไม่ได้คิดเรื่องนั้นเลย แต่ผมรู้สึกผิดหวังมาก ผมก็พูดคุยกับเขาอีกครั้ง,ผมไม่ได้คุยกับเขาอีกแล้ว,2
1,ผมไม่ได้คิดเรื่องนั้นเลย แต่ผมรู้สึกผิดหวังมาก ผมก็พูดคุยกับเขาอีกครั้ง,ฉันเสียใจมาก จนเริ่มพูดกับเขาอีกครั้ง,0
2,ผมไม่ได้คิดเรื่องนั้นเลย แต่ผมรู้สึกผิดหวังมาก ผมก็พูดคุยกับเขาอีกครั้ง,เราคุยกันได้ดีมาก,1
3,และผมคิดว่ามันเป็นสิทธิพิเศษ และมันก็ยังเป็นอยู่ ผมเป็นอดีตทหารที่เก้าสองสองคนเท่านั้น ซึ่งเป็นอาชีพของผมในกองทัพอากาศ,ผมไม่ได้รู้ว่าผมไม่ใช่คนเดียว ที่อยู่ในสนามในวันนั้น,1
4,และผมคิดว่ามันเป็นสิทธิพิเศษ และมันก็ยังเป็นอยู่ ผมเป็นอดีตทหารที่เก้าสองสองคนเท่านั้น ซึ่งเป็นอาชีพของผมในกองทัพอากาศ,ผมนึกว่าผมเป็นคนเดียว ที่มีเบอร์นั้น ที่สนามอาชีพทหารอากาศ,0
5,และผมคิดว่ามันเป็นสิทธิพิเศษ และมันก็ยังเป็นอยู่ ผมเป็นอดีตทหารที่เก้าสองสองคนเท่านั้น ซึ่งเป็นอาชีพของผมในกองทัพอากาศ,เราทุกคนได้รับจํานวนที่เหมือนกัน ไม่ว่าสิทธิพิเศษที่เราได้สัญญา จะได้รับการให้มันทั้งหมดเป็นเรื่องโกหก,2
6,พวกเขาบอกผมว่า เอ่อ ผมจะได้พบกับผู้ชายคนหนึ่งในตอนท้าย,ฉันไม่เคยบอกอะไรเกี่ยวกับการพบใคร,2
7,พวกเขาบอกผมว่า เอ่อ ผมจะได้พบกับผู้ชายคนหนึ่งในตอนท้าย,ผมได้รับการบอกว่าจะมีคนเรียกมาให้ผมพบ,0
8,พวกเขาบอกผมว่า เอ่อ ผมจะได้พบกับผู้ชายคนหนึ่งในตอนท้าย,คนคนนั้นมาช้าหน่อย,1
9,มีเรื่องมากมายที่คุณจะพูดได้ ผมขอข้ามไป,ฉันอยากจะบอกทุกอย่างที่รู้เกี่ยวกับเรื่องนี้,2
10,มีเรื่องมากมายที่คุณจะพูดได้ ผมขอข้ามไป,ผมจะไม่พูดถึงเรื่องนี้ แม้ว่าจะมีเรื่องมากมายที่จะต้องพูดถึง,0
11,มีเรื่องมากมายที่คุณจะพูดได้ ผมขอข้ามไป,ผมจะไม่พูดถึงประวัติศาสตร์ของเมืองนี้ เพราะมันมีมากเกินไปที่จะพูด,1
12,นั่นเป็นสิ่งที่เราต้องการที่จะช่วยไว้ เพราะมันไม่มีทางที่จะทิ้งระเบิด H 20 เมกะตัน จาก 30 C 124,เราไม่สนใจเรื่องการรักษาอะไร,2
13,นั่นเป็นสิ่งที่เราต้องการที่จะช่วยไว้ เพราะมันไม่มีทางที่จะทิ้งระเบิด H 20 เมกะตัน จาก 30 C 124,เราต้องการที่จะช่วยสิ่งหนึ่งมากกว่าที่เหลือ,0
14,นั่นเป็นสิ่งที่เราต้องการที่จะช่วยไว้ เพราะมันไม่มีทางที่จะทิ้งระเบิด H 20 เมกะตัน จาก 30 C 124,เราต้องการที่จะช่วย H-ระเบิดเพราะมันยากที่จะจัดการกับ,1
15,ผมก็ไม่แน่ใจว่าทําไม,ผมแน่ใจว่าเป็นเพราะอะไร,2
16,ผมก็ไม่แน่ใจว่าทําไม,ฉันไม่รู้ว่าทําไมเขาถึงย้ายโรงเรียน,1
17,ผมก็ไม่แน่ใจว่าทําไม,ฉันไม่รู้ว่าทําไมมันถึงเกิดขึ้น,0
18,นี่คือ ฟานนี่ ฟลอโน เธอโตขึ้นในออเกสต้า จอร์เจีย และเธอจะเล่าเรื่องราวจากวัยเด็กของเธอ,ฟานนี่ ฟลอโน ต้องเลื่อนเวลา และไม่สามารถบอกเรื่องราวอะไรเราวันนี้,2
19,นี่คือ ฟานนี่ ฟลอโน เธอโตขึ้นในออเกสต้า จอร์เจีย และเธอจะเล่าเรื่องราวจากวัยเด็กของเธอ,ฟานนี่ ฟลอโน่ มาพูดกับเรา เกี่ยวกับเรื่องราวในวัยเด็กของเธอ จากการเติบโตขึ้นในอูเกสต้า จอร์จียา,0
20,นี่คือ ฟานนี่ ฟลอโน เธอโตขึ้นในออเกสต้า จอร์เจีย และเธอจะเล่าเรื่องราวจากวัยเด็กของเธอ,แฟนนี่ ฟลอโน่ ได้พูดกับเราวันนี้ แม้จะติดตารางงานมาก,1
21,"และฉันก็เอา อืม, ห้ากองทัพออกจาก U2",ผมจัดการกับ U2,0
22,"และฉันก็เอา อืม, ห้ากองทัพออกจาก U2",ผมไม่ได้จัดการกับ U2s ทั้งหมด,2
23,"และฉันก็เอา อืม, ห้ากองทัพออกจาก U2",ผมทํางานกับกลุ่ม U2 ทุกวันมา 40 ปี,1
24,ผมเป็นคนเดียว ที่เคยใช้ระบบควบคุม สําหรับการทดสอบในห้องระดับความสูงขนาดเล็ก,ฉันไม่ชอบที่จะเป็นคนเดียว ที่ใช้ระบบควบคุมในการทดสอบ,1
25,ผมเป็นคนเดียว ที่เคยใช้ระบบควบคุม สําหรับการทดสอบในห้องระดับความสูงขนาดเล็ก,การทดสอบถูกทําในห้องขนาดเล็ก,0
26,ผมเป็นคนเดียว ที่เคยใช้ระบบควบคุม สําหรับการทดสอบในห้องระดับความสูงขนาดเล็ก,มีพวกเราบางคน ที่ทํางานกับตัวควบคุมเพื่อทดสอบ,2
27,ผมเป็น อืม พนักงานใหญ่ผู้ใหญ่ เกษียณแล้ว เหมือนที่ริคบอก,ฉันยังทํางานอยู่จนถึงวันนี้,2
