,premise,hypothesis,label
0,"Well, I wasn't even thinking about that, but I was so frustrated, and, I ended up talking to him again.",I haven't spoken to him again.,2
1,"Well, I wasn't even thinking about that, but I was so frustrated, and, I ended up talking to him again.",I was so upset that I just started talking to him again.,0
2,"Well, I wasn't even thinking about that, but I was so frustrated, and, I ended up talking to him again.",We had a great talk.,1
3,"And I thought that was a privilege, and it still is, I was the only nine two-two Ex-O which was my AFFC Air Force Career field.",I was not aware that I was not the only person to be at the field that day.,1
4,"And I thought that was a privilege, and it still is, I was the only nine two-two Ex-O which was my AFFC Air Force Career field.",I was under the impression that I was the only one with that number at the AFFC Air Force Career field.,0
5,"And I thought that was a privilege, and it still is, I was the only nine two-two Ex-O which was my AFFC Air Force Career field.","We were all given the exact same number no matter what privileges we were promised to be granted, it was all a lie.",2
6,"They told me that, uh, that I would be called in a guy at the end for me to meet.",I was never told anything about meeting anyone.,2
7,"They told me that, uh, that I would be called in a guy at the end for me to meet.",I was told a guy would be called in for me to meet.,0
8,"They told me that, uh, that I would be called in a guy at the end for me to meet.",The guy showed up a little late.,1
9,There's so much you could talk about on that I'll just skip that.,I want to tell you everything I know about that!,2
10,There's so much you could talk about on that I'll just skip that.,"I won't talk about that, even though there's a lot to cover.",0
11,There's so much you could talk about on that I'll just skip that.,I won't talk about the history of the city because there's too much to say.,1
12,"That was the primary thing we wanted to save since there was no way to dump a 20-megaton H-bomb off a 30, a C124.",We didn't care about saving anything.,2
13,"That was the primary thing we wanted to save since there was no way to dump a 20-megaton H-bomb off a 30, a C124.",We wanted to save one thing more than the rest.,0
14,"That was the primary thing we wanted to save since there was no way to dump a 20-megaton H-bomb off a 30, a C124.",We wanted to save the H-bomb because it was so hard to deal with.,1
15,So I'm not really sure why.,I'm certain as to the reason why.,2
16,So I'm not really sure why.,I don't know why he transferred schools.,1
17,So I'm not really sure why.,I don't know why that happened.,0
18,"This is Fannie Flono, and she grew up in Augusta, GA, and she's going to talk about some stories from her childhood.",Fannie Flono had to reschedule and is unable to tell us any stories today.,2
19,"This is Fannie Flono, and she grew up in Augusta, GA, and she's going to talk about some stories from her childhood.","Fannie Flono is here and she's going to talk to us about her childhood stories from growing up in Augusta, GA.",0
20,"This is Fannie Flono, and she grew up in Augusta, GA, and she's going to talk about some stories from her childhood.",Fannie Flono was able to speak to us today despite her busy schedule.,1
21,"And I had put, uh, five detachments out of U2's.",I dealt with the U2's.,0
22,"And I had put, uh, five detachments out of U2's.",I didn't deal with the U2's at all.,2
23,"And I had put, uh, five detachments out of U2's.",I worked with the detachments for the U2's every day for forty years.,1
24,"I was the only one who ever ran the regulators for the, the test in the miniature altitude chambers.",I didn't like being the only one to run the regulators for the tests.,1
25,"I was the only one who ever ran the regulators for the, the test in the miniature altitude chambers.",Tests were done in the miniature altitude chambers.,0
26,"I was the only one who ever ran the regulators for the, the test in the miniature altitude chambers.",There were a few of us who ran the regulators for the test.,2
27,"I'm uh, Chief Master Sergeant, retired, as Rick said.",I'm still working to this day.,2
28,"I'm uh, Chief Master Sergeant, retired, as Rick said.",I retired in 2002.,1
29,"I'm uh, Chief Master Sergeant, retired, as Rick said.",Rick told you I was retired.,0
30,"There's some cash flow projections on my desk and, um, uh, it's for such and such Cutty, that's the client's name.","The client named Cutty makes $10,000 a month.",1
31,"There's some cash flow projections on my desk and, um, uh, it's for such and such Cutty, that's the client's name.",There's a client named Cutty.,0
32,"There's some cash flow projections on my desk and, um, uh, it's for such and such Cutty, that's the client's name.",We don't have any clients named Cutty.,2
33,The girl who can help me is all the way across town.,The girl I need help from lives way away.,0
34,The girl who can help me is all the way across town.,The girl who's going to help me is 5 miles away.,1
35,The girl who can help me is all the way across town.,There's no one who can help me.,2
36,"But they were divided about who was the field hands and who were the house kids, it was kind of...",They all agreed that they would all work in the fields.,2
37,"But they were divided about who was the field hands and who were the house kids, it was kind of...",They couldn't agree on who was a field hand and who belonged in the house.,0
38,"But they were divided about who was the field hands and who were the house kids, it was kind of...",They couldn't agree who should work in the cotton field and who should mop the floors.,1
39,"Today he is going to talk to us about the Third SS, the U2 Quick and the Blackbird.",He has decided not to speak anymore.,2
40,"Today he is going to talk to us about the Third SS, the U2 Quick and the Blackbird.",He talks about three different submarines.,1
41,"Today he is going to talk to us about the Third SS, the U2 Quick and the Blackbird.",He talks about three things.,0
42,"I mean, they only had, like, five kids, one of them died.",All their children survived.,2
43,"I mean, they only had, like, five kids, one of them died.",One child died out of the five.,0
44,"I mean, they only had, like, five kids, one of them died.",The child who died was born sickly.,1
45,"And, of course, Androv Gromikov didn't answer anything, but we had all the information from the films that U2 had taken.",The U2 took a lot of film.,0
46,"And, of course, Androv Gromikov didn't answer anything, but we had all the information from the films that U2 had taken.",The U2 took a ton of film from under the water.,1
47,"And, of course, Androv Gromikov didn't answer anything, but we had all the information from the films that U2 had taken.","We had no footage, so we just had to guess.",2
48,"She said there were just tears coming down from her eyes and she said, then she said Joe came up on the porch.",As she told him to come up the porch she had tears in her eyes.,0
49,"She said there were just tears coming down from her eyes and she said, then she said Joe came up on the porch.",She quickly wiped away the tears after throwing Joe off the porch.,2
50,"She said there were just tears coming down from her eyes and she said, then she said Joe came up on the porch.",She was so happy to see Joe that she started to cry.,1
51,"Even if the aircraft was on fire, why it, it would, uh, burn and it would melt through a lead component for the radiation to leak out.",The radiation can be contained during a fire as well.,1
52,"Even if the aircraft was on fire, why it, it would, uh, burn and it would melt through a lead component for the radiation to leak out.",The radiation would leak out of a lead component after the aircraft burned.,0
53,"Even if the aircraft was on fire, why it, it would, uh, burn and it would melt through a lead component for the radiation to leak out.",The radiation wouldn't leak out during a fire.,2
54,"This is Chief Master Sergeant Clem Francis, retired from the US Air Force.",The Chief is retired from the US Air Force.,0
55,"This is Chief Master Sergeant Clem Francis, retired from the US Air Force.",The Chief just recently retired a few weeks ago.,1
56,"This is Chief Master Sergeant Clem Francis, retired from the US Air Force.",The US Air Force Chief just started his career this week.,2
57,"Well, it got to where there are two or three planes arriving in a week and I didn't know where they were flying to.",More than one aircraft arrive every week.,0
58,"Well, it got to where there are two or three planes arriving in a week and I didn't know where they were flying to.",The increased aircraft traffic is troublesome.,1
59,"Well, it got to where there are two or three planes arriving in a week and I didn't know where they were flying to.",There are never any aircraft arriving.,2
60,They had already had their training in the full pressure suits and it took me a while if you go into full pressure suits.,It takes up to three months to complete training on the use of a full pressure suit.,1
61,They had already had their training in the full pressure suits and it took me a while if you go into full pressure suits.,Training to use a full pressure suit takes time.,0
62,They had already had their training in the full pressure suits and it took me a while if you go into full pressure suits.,We could have you trained to use a full pressure suit by the end of the day.,2
