,premise,hypothesis,label
0,"Oke, mwen pa t menm panse sou sa, men mwen te tèlman fristre, e, mwen te fini pale avè l ankò.",Mwen pa t pale avè l ankò.,2
1,"Oke, mwen pa t menm panse sou sa, men mwen te tèlman fristre, e, mwen te fini pale avè l ankò.","Mwen te tèlman fache, mwen te kòmanse pale avè l ankò.",0
2,"Oke, mwen pa t menm panse sou sa, men mwen te tèlman fristre, e, mwen te fini pale avè l ankò.",Nou te gen yon gwo konvèsasyon.,1
3,"E mwen te panse ke se te yon privilèj, e li toujou, li toujou, mwen te sèlman nèf de de Ex-O ki te jaden karyè AFFC Air Force mwen an.",Mwen pa t okouran ke mwen pa t sèl moun ki te nan jaden an jou sa a.,1
4,"E mwen te panse ke se te yon privilèj, e li toujou, li toujou, mwen te sèlman nèf de de Ex-O ki te jaden karyè AFFC Air Force mwen an.",Mwen te anba enpresyon ke mwen te sèl moun ki gen nimewo sa a nan AFFC Air Force Karyè jaden.,0
5,"E mwen te panse ke se te yon privilèj, e li toujou, li toujou, mwen te sèlman nèf de de Ex-O ki te jaden karyè AFFC Air Force mwen an.","Nou tout te resevwa menm kantite egzakteman kèlkeswa privilèj yo te pwomèt nou pou yo te akòde nou, se te tout yon manti.",2
6,"Yo te di m ke, uh, ke mwen ta dwe rele nan yon nèg nan fen pou m'renkonte.",Yo pa janm di m anyen sou rankontre nenpòt moun.,2
7,"Yo te di m ke, uh, ke mwen ta dwe rele nan yon nèg nan fen pou m'renkonte.",Yo te di m yon nèg ap rele pou m rankontre.,0
8,"Yo te di m ke, uh, ke mwen ta dwe rele nan yon nèg nan fen pou m'renkonte.",Nonm lan te parèt yon ti jan an reta.,1
9,Gen anpil bagay ou ta ka pale sou ke mwen pral jis sote sa.,Mwen vle di ou tout sa mwen konnen sou sa!,2
10,Gen anpil bagay ou ta ka pale sou ke mwen pral jis sote sa.,"Mwen pa pral pale sou sa, menm si gen yon anpil pou kouvri.",0
11,Gen anpil bagay ou ta ka pale sou ke mwen pral jis sote sa.,Mwen pap pale de istwa vil la paske gen twòp bagay pou di.,1
12,"Sa a te bagay la prensipal nou te vle sove depi te gen pa gen okenn fason yo jete yon 20-megaton H-bonm soti nan yon 30, yon C124.",Nou pa t pran swen pou sove anyen.,2
13,"Sa a te bagay la prensipal nou te vle sove depi te gen pa gen okenn fason yo jete yon 20-megaton H-bonm soti nan yon 30, yon C124.",Nou te vle sove yon sèl bagay plis pase rès la.,0
14,"Sa a te bagay la prensipal nou te vle sove depi te gen pa gen okenn fason yo jete yon 20-megaton H-bonm soti nan yon 30, yon C124.",Nou te vle sove H-bonm paske li te tèlman difisil pou fè fas ak.,1
15,"Se konsa, mwen pa vrèman sèten poukisa.",Mwen sèten sou rezon ki fè sa.,2
16,"Se konsa, mwen pa vrèman sèten poukisa.",Mwen pa konnen poukisa li te transfere lekòl.,1
17,"Se konsa, mwen pa vrèman sèten poukisa.",Mwen pa konnen poukisa sa rive.,0
18,"Sa a se Fannie Flono, e li te grandi nan Augusta, GA, e li pral pale sou kèk istwa nan anfans li.",Fannie Flono te oblije ranvwaye epi li pa kapab di nou okenn istwa jodi a.,2
19,"Sa a se Fannie Flono, e li te grandi nan Augusta, GA, e li pral pale sou kèk istwa nan anfans li.","Fannie Flono se isit la e li pral pale nou sou istwa anfans li depi li te grandi nan Augusta, GA.",0
20,"Sa a se Fannie Flono, e li te grandi nan Augusta, GA, e li pral pale sou kèk istwa nan anfans li.",Fannie Flono te kapab pale ak nou jodi a malgre orè okipe li.,1
21,"E mwen te mete uh, senk detachman soti nan U2 a.",Mwen te fè fas ak U2 a.,0
22,"E mwen te mete uh, senk detachman soti nan U2 a.",Mwen pa t 'fè fas ak U2 a nan tout.,2
