,premise,hypothesis,label
0,思ったことすらなかったけど ひどく不満で やっと彼と話をした,私は彼とは二度と話さなかった.,2
1,思ったことすらなかったけど ひどく不満で やっと彼と話をした,私はとても動揺して 彼と話をし始めた,0
2,思ったことすらなかったけど ひどく不満で やっと彼と話をした,素晴らしい会話をしたわ,1
3,私はそれが特権だと思いましたが 今でも私は9222の元軍兵士の1人でした,その日 フィールドにいたのは 私だけではなかったのです,1
4,私はそれが特権だと思いましたが 今でも私は9222の元軍兵士の1人でした,航空軍キャリアフィールドで その番号を持っているのは 私だけだと思ってた,0
5,私はそれが特権だと思いましたが 今でも私は9222の元軍兵士の1人でした,約束された特権がどうであれ 全て嘘だった,2
6,終わりに 紹介されるって言われた,誰と会おうと 聞いた事はない,2
7,終わりに 紹介されるって言われた,知り合いに呼ばれると言われました,0
8,終わりに 紹介されるって言われた,遅れて来た,1
9,話せる事はたくさんあるから 飛ばして,知っていることを全部話したい!,2
10,話せる事はたくさんあるから 飛ばして,議論すべきことはたくさんあるのに,0
11,話せる事はたくさんあるから 飛ばして,都市の歴史は話さないよ 話すべきことはたくさんあるから,1
12,保存したいのはこれだけでした 20メガトン分の水素爆弾を 30メガトン分のC124から 落とす方法はありませんでした,救うことなんて気にしなかった,2
13,保存したいのはこれだけでした 20メガトン分の水素爆弾を 30メガトン分のC124から 落とす方法はありませんでした,ほかに一つだけ 守りたいと思った,0
14,保存したいのはこれだけでした 20メガトン分の水素爆弾を 30メガトン分のC124から 落とす方法はありませんでした,扱いにくいから 原子爆弾を救いたかった,1
15,理由は分かりませんが,その理由については確信がある.,2
16,理由は分かりませんが,なぜ学校を 転校したのかは 分からない,1
17,理由は分かりませんが,なぜそうなったのか分からない,0
18,彼女はオグスタで育ちました 彼女は子供の頃の話をします,ファニー・フロノは 予定を変更して 今日 話を聞けなかった,2
19,彼女はオグスタで育ちました 彼女は子供の頃の話をします,幼少期の話をします 幼少期の話をします,0
20,彼女はオグスタで育ちました 彼女は子供の頃の話をします,ファニー・フロノは忙しいスケジュールにもかかわらず 今日話せました,1
21,U2の5つの部隊を 追い出した,U2の奴らと取引した,0
22,U2の5つの部隊を 追い出した,U2とは全く関係なかった,2
23,U2の5つの部隊を 追い出した,40年間毎日 U2の チームで働いた,1
24,制御装置を動かしたのは 私だけでした 微小高層室のテストで,検査を担当する 唯一の責任者は私だけじゃない,1
25,制御装置を動かしたのは 私だけでした 微小高層室のテストで,テストは小型高空室で行われました,0
26,制御装置を動かしたのは 私だけでした 微小高層室のテストで,テストのために 制御装置を動かした人は数人いました,2
27,リックが言ったように 私は元軍曹で 引退した,私は今日も仕事をしています,2
28,リックが言ったように 私は元軍曹で 引退した,私は2002年に引退しました,1
29,リックが言ったように 私は元軍曹で 引退した,リックが言っただろ,0
30,預算の見積もりが 机の上にある カッティという名の 顧客のためにある,カッティというクライアントは 月収1万ドル,1
31,預算の見積もりが 机の上にある カッティという名の 顧客のためにある,カッティというクライアントがいます,0
32,預算の見積もりが 机の上にある カッティという名の 顧客のためにある,カッティというクライアントはいない,2
33,助けてくれるのは 町の向こう側だ,助けてくれる女が 遠くに住んでる,0
34,助けてくれるのは 町の向こう側だ,助けてくれる女の子は5マイル離れたところにいる,1
35,助けてくれるのは 町の向こう側だ,私を助ける者はいない.,2
36,田舎の作業員と 家の子供たちの違いが 分かれていました,"彼らは皆,畑で働くことに同意した.",2
37,田舎の作業員と 家の子供たちの違いが 分かれていました,田舎の作業員と 家の持ち主と 意見が分からなかった,0
38,田舎の作業員と 家の子供たちの違いが 分かれていました,綿畑で働くべき者と 床を拭くべき者と 意見が合わなかった,1
39,今日は第三のSSについて 話します U2のクイックとブラックバードについてです,彼はもう話さないと決めた.,2
40,今日は第三のSSについて 話します U2のクイックとブラックバードについてです,3つの潜水艦について語っています,1
41,今日は第三のSSについて 話します U2のクイックとブラックバードについてです,彼は3つのことを話しています,0
42,5人の子供しかいないのに 1人が死んだ,子供たちは全員生き残った,2
43,5人の子供しかいないのに 1人が死んだ,5人のうち1人が死んだ,0
44,5人の子供しかいないのに 1人が死んだ,死んだ子供は病気で生まれた.,1
45,もちろんアンドロフ・グロミコフは何も答えませんでしたが U2が撮影した映像から 情報が全て得られました,U2はフィルムをたくさん撮った,0
46,もちろんアンドロフ・グロミコフは何も答えませんでしたが U2が撮影した映像から 情報が全て得られました,U2は水中から フィルムをたくさん取り出した,1
47,もちろんアンドロフ・グロミコフは何も答えませんでしたが U2が撮影した映像から 情報が全て得られました,映像がないから 推測するしかなかった,2
48,涙が流れてきたと 彼女は言った ジョーが玄関に来たと,"彼女は,ベランダに来るように彼に言ったと彼女は彼女の目に涙を持っていた.",0
49,涙が流れてきたと 彼女は言った ジョーが玄関に来たと,"彼女はジョーを玄関から投げ落とした後,すぐに涙を拭いた.",2
50,涙が流れてきたと 彼女は言った ジョーが玄関に来たと,彼女はジョーに会えてとても嬉しすぎて泣いてしまった.,1
51,飛行機が燃えていても 燃え上がって 鉛の部品を溶かして 放射能が漏れ出す,放射能は火災でも 抑えられるのです,1
52,飛行機が燃えていても 燃え上がって 鉛の部品を溶かして 放射能が漏れ出す,放射能は飛行機が燃えた後に 鉛の部品から漏れ出す,0
53,飛行機が燃えていても 燃え上がって 鉛の部品を溶かして 放射能が漏れ出す,放射能は火災で漏れはしない,2
54,軍曹クレム・フランシスです 退役軍です,司令官はアメリカ空軍から引退した,0
55,軍曹クレム・フランシスです 退役軍です,部長は数週間前に引退した,1
56,軍曹クレム・フランシスです 退役軍です,アメリカ空軍司令官は今週から就任しました,2
57,飛行機が1週間で2~3機到着する 目的地も分からず,"毎週,一台以上の飛行機が到着しています.",0
58,飛行機が1週間で2~3機到着する 目的地も分からず,航空機の移動が増えたことは面倒だ.,1
59,飛行機が1週間で2~3機到着する 目的地も分からず,飛行機は来ない,2
60,プレッシャースーツを着るのに 時間がかかりました プレッシャースーツを着るのに 時間がかかりました,圧縮スーツの使い方を 習得するのに3ヶ月かかる,1
61,プレッシャースーツを着るのに 時間がかかりました プレッシャースーツを着るのに 時間がかかりました,圧縮スーツの訓練は 時間がかかる,0
62,プレッシャースーツを着るのに 時間がかかりました プレッシャースーツを着るのに 時間がかかりました,今日までに 圧縮スーツの訓練を 済ませる,2
63,爆弾を 持ち込む危険は ありませんでした 地面にどんなに強く打つにしても 爆発しないからです,爆弾はパイロットによって無効化されました.,1
64,爆弾を 持ち込む危険は ありませんでした 地面にどんなに強く打つにしても 爆発しないからです,爆弾は爆発するチャンスがなかった.,0
65,爆弾を 持ち込む危険は ありませんでした 地面にどんなに強く打つにしても 爆発しないからです,爆弾が爆発する危険が大きかった.,2
66,やってみようとしてるのと 同じようなものだとしたら?,分からないけど,2
67,やってみようとしてるのと 同じようなものだとしたら?,やってみようとしてる,0
68,やってみようとしてるのと 同じようなものだとしたら?,私は来週中にプロジェクトを完成させようとしています.,1
69,でも とにかく 動物たちは いつも逃げていた 特にヤギは,羊は毎日納屋から逃げ出した.,1
70,でも とにかく 動物たちは いつも逃げていた 特にヤギは,羊はよく逃げていた.,0
71,でも とにかく 動物たちは いつも逃げていた 特にヤギは,羊は安全で安全に保管されていました,2
72,"扉は,私たちが入った時に鍵がかかっていた.",全ての扉は開いていた.,2
73,"扉は,私たちが入った時に鍵がかかっていた.",鍵は持ってた,1
74,"扉は,私たちが入った時に鍵がかかっていた.","ドアは鍵がかかっていたのに,私たちは中に入った.",0
75,"計算してみました. 計算は,",総額で解決できると確信しています,1
76,"計算してみました. 計算は,",詳細を教えて下さい この混乱を解決するために,2
77,"計算してみました. 計算は,",計算してみます.,0
78,裏を振り返ると 彼の顔の表情が 失望していたのが分かりました,"彼は,そのフレームからドアを叩いた. 彼は,彼の部屋のドアを叩いた.",2
79,裏を振り返ると 彼の顔の表情が 失望していたのが分かりました,彼は罪悪感を 感じないようにしようとしたけど 我々は彼に問題を 引き起こしたんだと分かっていた,1
80,裏を振り返ると 彼の顔の表情が 失望していたのが分かりました,彼がドアから入ってきた時の彼の表情から 私は彼が失望していたことを知りました,0
81,具体的な話はありません,特定の店はない,0
82,具体的な話はありません,特定の店舗がある,2
83,具体的な話はありません,店がたくさんある.,1
84,本当は自分で何もする必要はなかったのです,彼は多くの助けを 受けています,0
85,本当は自分で何もする必要はなかったのです,食事や服の手伝いをしてもらった,1
86,本当は自分で何もする必要はなかったのです,彼はとても独立している.,2
87,ラムーナがそこに立っていた,ラムナは床に寝転がって 胎児の姿勢で寝ていた,2
88,ラムーナがそこに立っていた,ラモナは黙って私を裁いてた,1
89,ラムーナがそこに立っていた,ラモナは立っていた 私は畏敬の念でそこにいた,0
90,軽かった!,"彼女はたくさん食べたが,それでも体重を落とさなかった.",1
91,軽かった!,彼女は全く体重がありませんでした.,0
92,軽かった!,彼女はとても幸せだった.,2
93,その後もアウグスタに留まったのか 分かりません,彼は攻撃後も アウグスタに住んでいた,1
94,その後もアウグスタに留まったのか 分かりません,彼はアウグスタで暮らし続けました.,0
95,その後もアウグスタに留まったのか 分かりません,彼はすぐにアウグスタから 引っ越した,2
96,基地を離れた後も どこか別の場所へ 滞在する場所も 教えてくれなかった,どこへ行くのか 聞いたこともない,1
97,基地を離れた後も どこか別の場所へ 滞在する場所も 教えてくれなかった,"彼らはいつもどこにいるか,どこへ行くか教えてくれました.",2
