,premise,hypothesis,label
0,"Saya tak terfikir pun, tapi saya sangat kecewa, dan akhirnya saya bercakap dengannya lagi.",Saya tidak bercakap dengannya lagi.,2
1,"Saya tak terfikir pun, tapi saya sangat kecewa, dan akhirnya saya bercakap dengannya lagi.",Saya sangat kecewa sehingga saya mula bercakap dengannya lagi.,0
2,"Saya tak terfikir pun, tapi saya sangat kecewa, dan akhirnya saya bercakap dengannya lagi.",Kami mempunyai perbualan yang hebat.,1
3,"Dan saya fikir itu adalah satu keistimewaan, dan ia masih, ia masih, saya adalah satu-satunya sembilan dua-dua Ex-O yang AFFC bidang kerjaya Tentera Udara saya.",Saya tidak sedar bahawa saya bukan satu-satunya orang yang berada di lapangan pada hari itu.,1
4,"Dan saya fikir itu adalah satu keistimewaan, dan ia masih, ia masih, saya adalah satu-satunya sembilan dua-dua Ex-O yang AFFC bidang kerjaya Tentera Udara saya.",Saya beranggapan bahawa saya adalah satu-satunya yang mempunyai nombor itu di lapangan AFFC Angkatan Udara Kerjaya.,0
5,"Dan saya fikir itu adalah satu keistimewaan, dan ia masih, ia masih, saya adalah satu-satunya sembilan dua-dua Ex-O yang AFFC bidang kerjaya Tentera Udara saya.","Kami semua diberi nombor yang sama tidak kira apa keistimewaan yang dijanjikan untuk diberikan, semuanya adalah dusta.",2
6,"Mereka beritahu saya, uh, bahawa saya akan dipanggil dalam seorang lelaki pada akhir untuk saya untuk bertemu.",Saya tidak pernah diberitahu tentang bertemu dengan sesiapa.,2
7,"Mereka beritahu saya, uh, bahawa saya akan dipanggil dalam seorang lelaki pada akhir untuk saya untuk bertemu.",Saya diberitahu seorang lelaki akan dipanggil untuk saya bertemu.,0
8,"Mereka beritahu saya, uh, bahawa saya akan dipanggil dalam seorang lelaki pada akhir untuk saya untuk bertemu.",Lelaki itu datang agak lewat.,1
9,Ada banyak perkara yang boleh awak bincangkan di sini.,Saya nak beritahu semua yang saya tahu tentang itu!,2
10,Ada banyak perkara yang boleh awak bincangkan di sini.,"Saya tidak akan bercakap tentang itu, walaupun ada banyak untuk dilindungi.",0
11,Ada banyak perkara yang boleh awak bincangkan di sini.,Saya tidak akan bercakap tentang sejarah bandar ini kerana ada terlalu banyak untuk dikatakan.,1
12,"Itulah perkara utama yang kami mahu selamatkan kerana tidak ada cara untuk membuang bom H 20 megaton dari 30, C124.",Kami tidak peduli untuk menyelamatkan apa-apa.,2
13,"Itulah perkara utama yang kami mahu selamatkan kerana tidak ada cara untuk membuang bom H 20 megaton dari 30, C124.",Kami ingin menyelamatkan satu perkara lebih daripada yang lain.,0
14,"Itulah perkara utama yang kami mahu selamatkan kerana tidak ada cara untuk membuang bom H 20 megaton dari 30, C124.",Kami mahu menyelamatkan bom H kerana ia sangat sukar untuk ditangani.,1
15,Jadi saya tidak pasti mengapa.,Saya pasti dengan sebab mengapa.,2
16,Jadi saya tidak pasti mengapa.,Saya tidak tahu mengapa dia dipindahkan sekolah.,1
17,Jadi saya tidak pasti mengapa.,Saya tidak tahu mengapa ia berlaku.,0
18,"Ini Fannie Flono, dan dia dibesarkan di Augusta, GA, dan dia akan bercakap tentang beberapa cerita dari zaman kanak-kanaknya.",Fannie Flono terpaksa menjadualkan semula dan tidak dapat memberitahu kita apa-apa cerita hari ini.,2
19,"Ini Fannie Flono, dan dia dibesarkan di Augusta, GA, dan dia akan bercakap tentang beberapa cerita dari zaman kanak-kanaknya.","Fannie Flono ada di sini dan dia akan bercakap dengan kita tentang kisah zaman kanak-kanaknya dari membesar di Augusta, GA.",0
20,"Ini Fannie Flono, dan dia dibesarkan di Augusta, GA, dan dia akan bercakap tentang beberapa cerita dari zaman kanak-kanaknya.",Fannie Flono dapat bercakap dengan kami hari ini walaupun jadualnya sibuk.,1
21,"Dan saya telah meletakkan, uh, lima detasmen dari U2.",Saya berurusan dengan U2 itu.,0
22,"Dan saya telah meletakkan, uh, lima detasmen dari U2.",Saya tidak berurusan dengan U2's sama sekali.,2
23,"Dan saya telah meletakkan, uh, lima detasmen dari U2.",Saya bekerja dengan kumpulan U2 setiap hari selama 40 tahun.,1
24,Saya satu-satunya yang pernah menjalankan pengawalseliaan untuk ujian di dalam bilik ketinggian miniatur.,Saya tidak suka menjadi satu-satunya yang menjalankan pengawal selia untuk ujian.,1
25,Saya satu-satunya yang pernah menjalankan pengawalseliaan untuk ujian di dalam bilik ketinggian miniatur.,Ujian telah dilakukan dalam bilik ketinggian miniatur.,0
26,Saya satu-satunya yang pernah menjalankan pengawalseliaan untuk ujian di dalam bilik ketinggian miniatur.,Ada beberapa dari kami yang menjalankan pengawal selia untuk ujian.,2
27,"Saya ketua sarjan, bersara, seperti yang Rick katakan.",Saya masih bekerja sehingga hari ini.,2
28,"Saya ketua sarjan, bersara, seperti yang Rick katakan.",Saya bersara pada tahun 2002.,1
29,"Saya ketua sarjan, bersara, seperti yang Rick katakan.",Rick beritahu awak saya dah bersara.,0
30,"Ada beberapa unjuran aliran tunai di atas meja saya dan, um, uh, ia adalah untuk Cutty itu dan itu, itu nama pelanggan.","Pelanggan bernama Cutty membuat $ 10,000 sebulan.",1
31,"Ada beberapa unjuran aliran tunai di atas meja saya dan, um, uh, ia adalah untuk Cutty itu dan itu, itu nama pelanggan.",Ada pelanggan bernama Cutty.,0
32,"Ada beberapa unjuran aliran tunai di atas meja saya dan, um, uh, ia adalah untuk Cutty itu dan itu, itu nama pelanggan.",Kami tidak mempunyai mana-mana pelanggan yang dipanggil Cutty.,2
33,Gadis yang boleh membantu saya adalah semua jalan di seberang bandar.,Gadis yang saya perlukan bantuan dari tinggal jauh.,0
34,Gadis yang boleh membantu saya adalah semua jalan di seberang bandar.,Gadis yang akan membantu saya adalah 5 batu jauhnya.,1
35,Gadis yang boleh membantu saya adalah semua jalan di seberang bandar.,Tiada siapa yang boleh membantu saya.,2
36,"Tapi mereka berpecah-belah tentang siapa yang bekerja di ladang dan siapa yang bekerja di rumah, ia adalah jenis...",Mereka semua bersetuju bahawa mereka semua akan bekerja di ladang.,2
37,"Tapi mereka berpecah-belah tentang siapa yang bekerja di ladang dan siapa yang bekerja di rumah, ia adalah jenis...",Mereka tidak bersetuju tentang siapa yang bekerja di ladang dan siapa yang berada di rumah.,0
38,"Tapi mereka berpecah-belah tentang siapa yang bekerja di ladang dan siapa yang bekerja di rumah, ia adalah jenis...",Mereka tidak bersetuju siapa yang patut bekerja di ladang kapas dan siapa yang harus mengepam lantai.,1
39,"Hari ini dia akan bercakap dengan kita tentang SS Ketiga, U2 Quick dan Blackbird.",Dia telah memutuskan untuk tidak bercakap lagi.,2
40,"Hari ini dia akan bercakap dengan kita tentang SS Ketiga, U2 Quick dan Blackbird.",Dia bercakap tentang tiga kapal selam yang berbeza.,1
41,"Hari ini dia akan bercakap dengan kita tentang SS Ketiga, U2 Quick dan Blackbird.",Dia bercakap tentang tiga perkara.,0
42,"Maksud saya mereka hanya mempunyai, seperti, mereka mempunyai lima anak, salah seorang daripada mereka meninggal dunia.",Semua anak mereka selamat.,2
43,"Maksud saya mereka hanya mempunyai, seperti, mereka mempunyai lima anak, salah seorang daripada mereka meninggal dunia.",Satu daripada lima anak itu meninggal dunia.,0
44,"Maksud saya mereka hanya mempunyai, seperti, mereka mempunyai lima anak, salah seorang daripada mereka meninggal dunia.",Anak yang mati itu dilahirkan sakit.,1
45,"Dan, tentu saja, Androv Gromikov tidak menjawab apa-apa, tetapi kita mempunyai semua maklumat dari filem yang U2 telah diambil.",U2 mengambil banyak filem.,0
46,"Dan, tentu saja, Androv Gromikov tidak menjawab apa-apa, tetapi kita mempunyai semua maklumat dari filem yang U2 telah diambil.",U2 mengambil satu tan filem dari bawah air.,1
47,"Dan, tentu saja, Androv Gromikov tidak menjawab apa-apa, tetapi kita mempunyai semua maklumat dari filem yang U2 telah diambil.","Kami tidak mempunyai rakaman, jadi kami hanya perlu meneka.",2
48,"Dia cakap air mata dia mengalir dan dia cakap, kemudian dia cakap Joe datang ke teras.",Ketika dia menyuruhnya untuk datang ke teras dia mempunyai air mata di matanya.,0
