,premise,hypothesis,label
0,"Aku malah ora mikir bab iku, nanging aku dadi frustasi, lan, aku mungkasi munggah ngomong karo wong maneh.",Aku ora nate ngomong karo dheweke maneh.,2
1,"Aku malah ora mikir bab iku, nanging aku dadi frustasi, lan, aku mungkasi munggah ngomong karo wong maneh.",Aku dadi nesu banget nganti aku mung wiwit ngomong karo dheweke maneh.,0
2,"Aku malah ora mikir bab iku, nanging aku dadi frustasi, lan, aku mungkasi munggah ngomong karo wong maneh.",Kita ngobrol apik banget.,1
3,"Lan aku mikir iku hak istimewa, lan isih, isih, aku mung sangang loro loro Ex-O kang lapangan AFFC Air Force Karir.",Aku ora ngerti yen aku ora mung wong sing ana ing lapangan ing dina kasebut.,1
4,"Lan aku mikir iku hak istimewa, lan isih, isih, aku mung sangang loro loro Ex-O kang lapangan AFFC Air Force Karir.",Aku duwe kesan yen aku mung siji karo nomer sing ing lapangan AFFC Angkatan Udara Karir.,0
5,"Lan aku mikir iku hak istimewa, lan isih, isih, aku mung sangang loro loro Ex-O kang lapangan AFFC Air Force Karir.","Kita kabeh diwenehi nomer sing padha, ora preduli apa hak istimewa sing dijanjekake bakal diwenehake, kabeh iku goroh.",2
6,"Padha ngomong, uh, aku bakal disebut wong ing mburi kanggo ketemu.",Aku ora tau dikandhani bab ketemu karo sapa wae.,2
7,"Padha ngomong, uh, aku bakal disebut wong ing mburi kanggo ketemu.",Aku dikandhani wong bakal disebut ing kanggo kula kanggo ketemu.,0
8,"Padha ngomong, uh, aku bakal disebut wong ing mburi kanggo ketemu.",Wong lanang iku muncul rada telat.,1
9,Ana akeh sing bisa diajak ngobrol babagan aku mung bakal skip sing.,Aku arep ngandhani kabeh sing aku ngerti babagan iki!,2
10,Ana akeh sing bisa diajak ngobrol babagan aku mung bakal skip sing.,"Aku ora bakal ngomong babagan iki, sanajan ana akeh sing kudu dijamin.",0
11,Ana akeh sing bisa diajak ngobrol babagan aku mung bakal skip sing.,Aku ora bakal ngomong babagan sejarah kutha amarga ana akeh sing kudu dikandhakake.,1
12,"Sing ana ing bab utama kita wanted kanggo nyimpen wiwit ana ora cara kanggo uncalan 20-megaton H-bom saka 30, a C124.",Kita ora peduli bab nyimpen apa-apa.,2
13,"Sing ana ing bab utama kita wanted kanggo nyimpen wiwit ana ora cara kanggo uncalan 20-megaton H-bom saka 30, a C124.",Kita kepéngin nylametaké siji bab sing luwih penting.,0
14,"Sing ana ing bab utama kita wanted kanggo nyimpen wiwit ana ora cara kanggo uncalan 20-megaton H-bom saka 30, a C124.",Kita pengin nyimpen bom-h amarga angel banget ditangani.,1
15,Dadi aku ora yakin sebabe.,Aku yakin sebabe.,2
16,Dadi aku ora yakin sebabe.,Aku ora ngerti kenapa dheweke pindhah sekolah.,1
17,Dadi aku ora yakin sebabe.,Aku ora ngerti apa sebabe kedadeyan kasebut.,0
18,"Iki Fannie Flono, lan dheweke gedhe ing Augusta, GA, lan dheweke bakal ngomong babagan sawetara crita saka kanak-kanak.",Fannie Flono kudu gawe jadwal maneh lan ora bisa nyritakake crita apa wae dina iki.,2
19,"Iki Fannie Flono, lan dheweke gedhe ing Augusta, GA, lan dheweke bakal ngomong babagan sawetara crita saka kanak-kanak.","Fannie Flono ana ing kene lan dheweke bakal ngomong karo kita babagan crita-crita cilik nalika tuwuh ing Augusta, GA.",0
20,"Iki Fannie Flono, lan dheweke gedhe ing Augusta, GA, lan dheweke bakal ngomong babagan sawetara crita saka kanak-kanak.",Fannie Flono bisa ngomong karo kita dina iki senadyan jadwal sibuk.,1
21,"Lan aku wis sijine uh, limang detasemen metu saka U2 kang.",Aku urusan karo U2.,0
22,"Lan aku wis sijine uh, limang detasemen metu saka U2 kang.",Aku ora urusan karo U2 babar pisan.,2
23,"Lan aku wis sijine uh, limang detasemen metu saka U2 kang.",Aku kerja bareng karo detasemen kanggo U2 saben dina suwene patang puluh taun.,1
24,"Aku mung siji sing uh, tau mbukak pengatur kanggo, test ing kamar dhuwur miniatur.",Aku ora seneng dadi siji-sijine sing mbukak regulator kanggo tes kasebut.,1
25,"Aku mung siji sing uh, tau mbukak pengatur kanggo, test ing kamar dhuwur miniatur.",Tes-tes iki dilakokaké ing ruang ketinggian miniatur.,0
26,"Aku mung siji sing uh, tau mbukak pengatur kanggo, test ing kamar dhuwur miniatur.",Ana sawetara wong sing mlayu menyang regulator kanggo tes kasebut.,2
27,"Aku uh, Kepala Master Sergeant, pensiun, kaya Rick ngandika.",Aku isih kerja nganti saiki.,2
28,"Aku uh, Kepala Master Sergeant, pensiun, kaya Rick ngandika.",Aku pensiun ing taun 2002.,1
29,"Aku uh, Kepala Master Sergeant, pensiun, kaya Rick ngandika.",Rick kandha yèn aku wis pensiun.,0
30,"Ana sawetara proyeksi aliran awis ing meja lan, um, uh, iku kanggo Cutty kaya ngono, iku jeneng klien.",Klien sing jenenge Cutty entuk dhuwit $ 10.000 saben wulan.,1
31,"Ana sawetara proyeksi aliran awis ing meja lan, um, uh, iku kanggo Cutty kaya ngono, iku jeneng klien.",Ana klien sing jenenge Cutty.,0
32,"Ana sawetara proyeksi aliran awis ing meja lan, um, uh, iku kanggo Cutty kaya ngono, iku jeneng klien.",Kita ora duwe klien sing jenenge Cutty.,2
33,Bocah wadon sing bisa mbantu aku ana ing kutha.,Bocah wadon sing dakbutuhaké urip adoh banget.,0
34,Bocah wadon sing bisa mbantu aku ana ing kutha.,Bocah wadon sing arep nulungi aku ana ing jarak 8 km.,1
35,Bocah wadon sing bisa mbantu aku ana ing kutha.,Ora ana wong sing bisa nulungi aku.,2
36,"Nanging padha dipérang bab kaya sing padha lapangan tangan lan sing padha house bocah, iku jenis saka -",Wong-wong kuwi setuju nèk kabèh bakal nyambut gawé ing kebon.,2
37,"Nanging padha dipérang bab kaya sing padha lapangan tangan lan sing padha house bocah, iku jenis saka -",Wong-wong kuwi ora setuju sapa sing dadi buruh lapangan lan sapa sing dadi anggota keluarga.,0
38,"Nanging padha dipérang bab kaya sing padha lapangan tangan lan sing padha house bocah, iku jenis saka -",Wong-wong kuwi ora setuju sapa sing kudu nyambut gawé ing kebon lan sapa sing kudu ngumbah lantai.,1
