,premise,hypothesis,label
0,"Δεν το σκεφτόμουν καν αυτό, αλλά ήμουν τόσο απογοητευμένη, και κατέληξα να του μιλήσω ξανά.",Δεν του μίλησα ξανά.,2
1,"Δεν το σκεφτόμουν καν αυτό, αλλά ήμουν τόσο απογοητευμένη, και κατέληξα να του μιλήσω ξανά.",Ήμουν τόσο αναστατωμένη που άρχισα να του μιλάω ξανά.,0
2,"Δεν το σκεφτόμουν καν αυτό, αλλά ήμουν τόσο απογοητευμένη, και κατέληξα να του μιλήσω ξανά.",Είχαμε μια υπέροχη κουβέντα.,1
3,"Και νόμιζα ότι ήταν προνόμιο, και είναι ακόμα, είναι ακόμα, ήμουν ο μόνος εννέα δύο δύο Ex-O που ήταν AFFC Air Force μου σταδιοδρομία πεδίο.",Δεν είχα επίγνωση ότι δεν ήμουν ο μόνος άνθρωπος που ήταν στο γήπεδο εκείνη την ημέρα.,1
4,"Και νόμιζα ότι ήταν προνόμιο, και είναι ακόμα, είναι ακόμα, ήμουν ο μόνος εννέα δύο δύο Ex-O που ήταν AFFC Air Force μου σταδιοδρομία πεδίο.",Είχα την εντύπωση ότι ήμουν ο μόνος με αυτό το νούμερο στο πεδίο της Αεροπορίας.,0
5,"Και νόμιζα ότι ήταν προνόμιο, και είναι ακόμα, είναι ακόμα, ήμουν ο μόνος εννέα δύο δύο Ex-O που ήταν AFFC Air Force μου σταδιοδρομία πεδίο.","Όλοι μας είχαμε το ίδιο ακριβές νούμερο... ανεξάρτητα από τα προνόμια που μας υποσχέθηκαν, ήταν όλα ψέματα.",2
6,Μου είπαν ότι θα με καλούσαν να συναντήσω κάποιον στο τέλος.,Δεν μου είπαν ποτέ τίποτα για να συναντήσω κανέναν.,2
7,Μου είπαν ότι θα με καλούσαν να συναντήσω κάποιον στο τέλος.,Μου είπαν ότι θα με καλούσαν για να συναντήσω κάποιον.,0
8,Μου είπαν ότι θα με καλούσαν να συναντήσω κάποιον στο τέλος.,Ο τύπος ήρθε λίγο αργά.,1
9,"Υπάρχουν τόσα πολλά που θα μπορούσες να συζητήσεις γι' αυτό, που θα το παραλείψω.",Θέλω να σου πω όλα όσα ξέρω γι' αυτό!,2
10,"Υπάρχουν τόσα πολλά που θα μπορούσες να συζητήσεις γι' αυτό, που θα το παραλείψω.","Δεν θα μιλήσω γι' αυτό, αν και υπάρχουν πολλά να καλύψουμε.",0
11,"Υπάρχουν τόσα πολλά που θα μπορούσες να συζητήσεις γι' αυτό, που θα το παραλείψω.",Δεν θα μιλήσω για την ιστορία της πόλης γιατί υπάρχουν πολλά να πω.,1
12,"Αυτό ήταν το πρώτο πράγμα που θέλαμε να σώσουμε αφού δεν υπήρχε κανένας τρόπος να ρίξουμε μια 20-μεγατόνια βόμβα υδρογόνου από ένα 30, ένα C124.",Δεν μας ένοιαζε να σώσουμε τίποτα.,2
13,"Αυτό ήταν το πρώτο πράγμα που θέλαμε να σώσουμε αφού δεν υπήρχε κανένας τρόπος να ρίξουμε μια 20-μεγατόνια βόμβα υδρογόνου από ένα 30, ένα C124.",Θέλαμε να σώσουμε ένα πράγμα περισσότερο από τα υπόλοιπα.,0
14,"Αυτό ήταν το πρώτο πράγμα που θέλαμε να σώσουμε αφού δεν υπήρχε κανένας τρόπος να ρίξουμε μια 20-μεγατόνια βόμβα υδρογόνου από ένα 30, ένα C124.",Θέλαμε να σώσουμε την βόμβα υδρογόνου γιατί ήταν πολύ δύσκολο να το αντιμετωπίσουμε.,1
15,Δεν είμαι σίγουρος γιατί.,Είμαι σίγουρος για το λόγο.,2
16,Δεν είμαι σίγουρος γιατί.,Δεν ξέρω γιατί άλλαξε σχολεία.,1
17,Δεν είμαι σίγουρος γιατί.,Δεν ξέρω γιατί συνέβη αυτό.,0
18,"Αυτή είναι η Φάνι Φλόνο, και μεγάλωσε στην Αγκούστα της Γκαλαρίνθια, και θα σας μιλήσει για μερικές ιστορίες από την παιδική της ηλικία.",Η Φάνι Φλόνο αναβάλλει το ραντεβού της και δεν μπορεί να μας πει τίποτα σήμερα.,2
19,"Αυτή είναι η Φάνι Φλόνο, και μεγάλωσε στην Αγκούστα της Γκαλαρίνθια, και θα σας μιλήσει για μερικές ιστορίες από την παιδική της ηλικία.",Η Φάνι Φλόνο είναι εδώ και θα μας μιλήσει για τις παιδικές της ιστορίες από την παιδική της ηλικία στην Αγκούστα της Γκαράτζια.,0
20,"Αυτή είναι η Φάνι Φλόνο, και μεγάλωσε στην Αγκούστα της Γκαλαρίνθια, και θα σας μιλήσει για μερικές ιστορίες από την παιδική της ηλικία.",Η Φάνι Φλόνο μπόρεσε να μας μιλήσει σήμερα παρά το πολυάσχολο πρόγραμμα της.,1
21,Και είχα βάλει πέντε αποσπάσματα από τους U2.,Αντιμετώπισα τους U2.,0
22,Και είχα βάλει πέντε αποσπάσματα από τους U2.,Δεν ασχολήθηκα καθόλου με τους U2.,2
23,Και είχα βάλει πέντε αποσπάσματα από τους U2.,Δούλευα με τους U2 κάθε μέρα για σαράντα χρόνια.,1
24,Ήμουν ο μόνος που έτρεξε τους ρυθμιστές για τις δοκιμές στα μικροσκοπικά θαλάματα υψομέτρου.,Δεν μου άρεσε να είμαι ο μόνος που έκανε τις δοκιμές.,1
25,Ήμουν ο μόνος που έτρεξε τους ρυθμιστές για τις δοκιμές στα μικροσκοπικά θαλάματα υψομέτρου.,Οι δοκιμές έγιναν σε μικροσκοπικούς θαλάμους υψομέτρου.,0
26,Ήμουν ο μόνος που έτρεξε τους ρυθμιστές για τις δοκιμές στα μικροσκοπικά θαλάματα υψομέτρου.,Μερικοί από εμάς κάναμε τις δοκιμές στους ρυθμιστές.,2
27,"Είμαι αρχιλοχίας, συνταξιούχος, όπως είπε ο Ρικ.",Ακόμα δουλεύω μέχρι σήμερα.,2
28,"Είμαι αρχιλοχίας, συνταξιούχος, όπως είπε ο Ρικ.",Αποσύρθηκα το 2002.,1
29,"Είμαι αρχιλοχίας, συνταξιούχος, όπως είπε ο Ρικ.",Ο Ρικ σου είπε ότι είμαι συνταξιούχος.,0
30,"Υπάρχουν κάποιες προβλέψεις για ταμειακές ροές στο γραφείο μου και είναι για τον Κάτι, αυτό είναι το όνομα του πελάτη.",Ο πελάτης που λέγεται Κάτι βγάζει 10.000 δολάρια το μήνα.,1
31,"Υπάρχουν κάποιες προβλέψεις για ταμειακές ροές στο γραφείο μου και είναι για τον Κάτι, αυτό είναι το όνομα του πελάτη.",Υπάρχει ένας πελάτης που λέγεται Κάτι.,0
32,"Υπάρχουν κάποιες προβλέψεις για ταμειακές ροές στο γραφείο μου και είναι για τον Κάτι, αυτό είναι το όνομα του πελάτη.",Δεν έχουμε πελάτες που να λέγονται Κάτι.,2
33,Το κορίτσι που μπορεί να με βοηθήσει είναι στην άλλη άκρη της πόλης.,Το κορίτσι που χρειάζομαι βοήθεια από ζει πολύ μακριά.,0
34,Το κορίτσι που μπορεί να με βοηθήσει είναι στην άλλη άκρη της πόλης.,Το κορίτσι που θα με βοηθήσει είναι 5 μίλια μακριά.,1
