,premise,hypothesis,label
0,"No, o tom jsem ani nepřemýšlela, ale byla jsem tak frustrovaná, a nakonec jsem s ním znovu mluvila.",Už jsem s ním nemluvila.,2
1,"No, o tom jsem ani nepřemýšlela, ale byla jsem tak frustrovaná, a nakonec jsem s ním znovu mluvila.","Byla jsem tak rozrušená, že jsem s ním začala znovu mluvit.",0
2,"No, o tom jsem ani nepřemýšlela, ale byla jsem tak frustrovaná, a nakonec jsem s ním znovu mluvila.",Měli jsme skvělý rozhovor.,1
3,"A myslel jsem, že je to privilegium, a je to stále, jsem byl jediný 9-2-2 Ex-O, což bylo mé AFFC Air Force kariérní pole.","Nevěděl jsem, že nejsem jediný, kdo byl na hřišti.",1
4,"A myslel jsem, že je to privilegium, a je to stále, jsem byl jediný 9-2-2 Ex-O, což bylo mé AFFC Air Force kariérní pole.","Měl jsem dojem, že jsem jediný s takovým číslem na AFFC Air Force Career Field.",0
5,"A myslel jsem, že je to privilegium, a je to stále, jsem byl jediný 9-2-2 Ex-O, což bylo mé AFFC Air Force kariérní pole.","Všichni jsme dostali stejné číslo bez ohledu na to, jaké výsady nám slíbili, byla to lež.",2
6,"Řekli mi, že na konci mě zavolají k někomu, abych se s ním setkala.","Nikdy mi nikdo neřekl, že se s někým setkám.",2
7,"Řekli mi, že na konci mě zavolají k někomu, abych se s ním setkala.","Bylo mi řečeno, že za mnou přijde nějaký chlap.",0
8,"Řekli mi, že na konci mě zavolají k někomu, abych se s ním setkala.",Ten chlap přišel trochu pozdě.,1
9,"Je toho tolik, o čem byste si mohli povídat, že to prostě přeskočím.","Chci ti říct všechno, co o tom vím!",2
10,"Je toho tolik, o čem byste si mohli povídat, že to prostě přeskočím.","O tom nebudu mluvit, i když je toho hodně.",0
11,"Je toho tolik, o čem byste si mohli povídat, že to prostě přeskočím.","O historii města nebudu mluvit, protože toho je příliš mnoho.",1
12,"To bylo hlavní, co jsme chtěli zachránit, protože nebylo možné vypustit 20 megatonovou vodíkovou bombu z C124.","Nezajímalo nás, jak něco zachránit.",2
13,"To bylo hlavní, co jsme chtěli zachránit, protože nebylo možné vypustit 20 megatonovou vodíkovou bombu z C124.",Chtěli jsme zachránit jednu věc víc než ostatní.,0
14,"To bylo hlavní, co jsme chtěli zachránit, protože nebylo možné vypustit 20 megatonovou vodíkovou bombu z C124.","Chtěli jsme zachránit vodíkovou bombu, protože s ní bylo tak těžké se vypořádat.",1
15,Takže si nejsem jistý proč.,"Jsem si jistý, proč.",2
16,Takže si nejsem jistý proč.,"Nevím, proč přemístil školy.",1
17,Takže si nejsem jistý proč.,"Nevím, proč se to stalo.",0
18,"Tohle je Fannie Flono, vyrůstala v Auguste, v Georgii, a poví vám pár příběhů z dětství.",Fannie Flonoová musela přesunout schůzku a není schopna nám dnes vyprávět žádné příběhy.,2
19,"Tohle je Fannie Flono, vyrůstala v Auguste, v Georgii, a poví vám pár příběhů z dětství.","Fannie Flono je tady a bude s námi mluvit o svých dětských příbězích z dospívání v Auguste, GA.",0
20,"Tohle je Fannie Flono, vyrůstala v Auguste, v Georgii, a poví vám pár příběhů z dětství.",Fannie Flonoová s námi dnes mohla mluvit navzdory jejímu zaneprázdněnému rozvrhu.,1
21,A já jsem dal pět oddílů U2.,Já jsem se vypořádal s U2.,0
22,A já jsem dal pět oddílů U2.,Já jsem s U2 vůbec neměla co do činění.,2
23,A já jsem dal pět oddílů U2.,Pracoval jsem s oddíly U2 každý den po čtyřicet let.,1
24,"Byl jsem jediný, kdo kdy spustil regulátory pro test v miniaturních výškových komorách.","Nelíbilo se mi, že jsem byl jediný, kdo prováděl ty testy.",1
25,"Byl jsem jediný, kdo kdy spustil regulátory pro test v miniaturních výškových komorách.",Testy byly provedeny v miniaturních výškových komorách.,0
26,"Byl jsem jediný, kdo kdy spustil regulátory pro test v miniaturních výškových komorách.",Několik z nás řídilo regulátory pro test.,2
27,"Jsem hlavní seržant, v důchodu, jak říkal Rick.",Pořád pracuji.,2
28,"Jsem hlavní seržant, v důchodu, jak říkal Rick.",V roce 2002 jsem odešel do důchodu.,1
29,"Jsem hlavní seržant, v důchodu, jak říkal Rick.","Rick ti řekl, že jsem v důchodu.",0
30,"Na mém stole jsou nějaké odhady peněžních toků a, um, uh, je to pro takového a takového Cuttyho, to je jméno klienta.",Klient jménem Cutty vydělává 10000 dolarů měsíčně.,1
31,"Na mém stole jsou nějaké odhady peněžních toků a, um, uh, je to pro takového a takového Cuttyho, to je jméno klienta.",Je tu klientka jménem Cutty.,0
32,"Na mém stole jsou nějaké odhady peněžních toků a, um, uh, je to pro takového a takového Cuttyho, to je jméno klienta.",Nemáme žádné klienty jménem Cutty.,2
33,"Ta holka, která mi může pomoct, je na druhé straně města.","Dívka, od které potřebuji pomoc, žije daleko.",0
34,"Ta holka, která mi může pomoct, je na druhé straně města.","Dívka, která mi pomůže, je pět mil daleko.",1
35,"Ta holka, která mi může pomoct, je na druhé straně města.",Nikdo mi nemůže pomoct.,2
36,"Ale byli rozděleni, kdo je polní dělník a kdo domácí děcko, bylo to tak trochu...","Všichni souhlasili, že budou pracovat na poli.",2
37,"Ale byli rozděleni, kdo je polní dělník a kdo domácí děcko, bylo to tak trochu...","Nemohli se shodnout, kdo je polní dělník a kdo patří do domu.",0
38,"Ale byli rozděleni, kdo je polní dělník a kdo domácí děcko, bylo to tak trochu...","Nemohli se dohodnout, kdo bude pracovat na bavlněném poli a kdo bude mýt podlahu.",1
39,"Dnes nám bude mluvit o Třetí SS, U2 Quick a Blackbird.","Rozhodl se, že už nebude mluvit.",2
40,"Dnes nám bude mluvit o Třetí SS, U2 Quick a Blackbird.",Mluví o třech různých ponorkách.,1
41,"Dnes nám bude mluvit o Třetí SS, U2 Quick a Blackbird.",Mluví o třech věcech.,0
42,"Měli jen pět dětí, jedno z nich zemřelo.",Všechny jejich děti přežily.,2
43,"Měli jen pět dětí, jedno z nich zemřelo.",Jedno z pěti dětí zemřelo.,0
44,"Měli jen pět dětí, jedno z nich zemřelo.","To dítě, které zemřelo, se narodilo nemocné.",1
45,"A Androv Gromikov samozřejmě neodpověděl, ale měli jsme všechny informace z filmů, které U2 natočili.",U2 si vzali hodně filmu.,0
46,"A Androv Gromikov samozřejmě neodpověděl, ale měli jsme všechny informace z filmů, které U2 natočili.",U2 vzali tuny filmu z pod vodou.,1
47,"A Androv Gromikov samozřejmě neodpověděl, ale měli jsme všechny informace z filmů, které U2 natočili.","Neměli jsme žádný záznam, takže jsme museli jen hádat.",2
48,"Řekla, že jí z očí tečou slzy a pak řekla, že Joe přišel na verandu.","Když mu řekla, aby přišel na verandu, měla slzy v očích.",0
49,"Řekla, že jí z očí tečou slzy a pak řekla, že Joe přišel na verandu.","Rychle utřela slzy poté, co vyhodila Joea ze verandy.",2
50,"Řekla, že jí z očí tečou slzy a pak řekla, že Joe přišel na verandu.","Byla tak šťastná, že vidí Joea, že začala plakat.",1
51,"I kdyby letadlo hořelo, spálilo by se a roztavil by se skrze olověnou součást, aby se radioaktivita dostala ven.",Radiace může být zadržena i při požáru.,1
52,"I kdyby letadlo hořelo, spálilo by se a roztavil by se skrze olověnou součást, aby se radioaktivita dostala ven.",Radiace by unikla z olověné části po vyhoření letadla.,0
53,"I kdyby letadlo hořelo, spálilo by se a roztavil by se skrze olověnou součást, aby se radioaktivita dostala ven.",Radiace by nevyprchala během požáru.,2
54,"Tady je nadporučík Clem Francis, důchodce z amerického letectva.",Náčelník je v důchodu z amerického letectva.,0
55,"Tady je nadporučík Clem Francis, důchodce z amerického letectva.",Šéf odešel před pár týdny do důchodu.,1
56,"Tady je nadporučík Clem Francis, důchodce z amerického letectva.",Šéf amerického letectva právě začal svou kariéru.,2
57,"No, bylo to tak, že za týden přijíždějí dva nebo tři letadla a já nevěděl, kam letí.",Každý týden přiletí více než jedno letadlo.,0
58,"No, bylo to tak, že za týden přijíždějí dva nebo tři letadla a já nevěděl, kam letí.",Zvýšená letová doprava je nepříjemná.,1
59,"No, bylo to tak, že za týden přijíždějí dva nebo tři letadla a já nevěděl, kam letí.",Nikdy nepřiletí žádné letadlo.,2
60,"Už měli trénink v plných tlakových oblecích a trvalo mi to chvíli, když jste se dostali do plných tlakových obleků.",Trvá až tři měsíce dokončit výcvik na použití plného tlakového obleku.,1
61,"Už měli trénink v plných tlakových oblecích a trvalo mi to chvíli, když jste se dostali do plných tlakových obleků.",Trénink na použití plného tlakového obleku trvá dlouho.,0
62,"Už měli trénink v plných tlakových oblecích a trvalo mi to chvíli, když jste se dostali do plných tlakových obleků.","Můžeme vás vycvičit, abyste používali plný tlakový oblek do konce dne.",2
63,"Chci říct, že nebylo nebezpečí jít dovnitř s bombou, protože by nevybuchla, bez ohledu na to, jak silně by se dotkla země.",Bomba byla deaktivována pilotem.,1
64,"Chci říct, že nebylo nebezpečí jít dovnitř s bombou, protože by nevybuchla, bez ohledu na to, jak silně by se dotkla země.",Bomba neměla šanci vybuchnout.,0
65,"Chci říct, že nebylo nebezpečí jít dovnitř s bombou, protože by nevybuchla, bez ohledu na to, jak silně by se dotkla země.","Bylo velké nebezpečí, že by bomba vybuchla.",2
66,"A co kdyby to vypadalo přesně tak, jak se snažím já.","Nevím, jak to vypadá.",2
67,"A co kdyby to vypadalo přesně tak, jak se snažím já.",Zřejmě se o to snažím.,0
68,"A co kdyby to vypadalo přesně tak, jak se snažím já.",Snažím se dokončit svůj projekt do příštího týdne.,1
69,"Ale stejně, zvířata se pořád vyváděla, zvláště kozy.",Kozy utíkali ze stodole každý den.,1
70,"Ale stejně, zvířata se pořád vyváděla, zvláště kozy.",Kozy často utíkali.,0
71,"Ale stejně, zvířata se pořád vyváděla, zvláště kozy.",Kozy byly v bezpečí.,2
72,"Dveře byly zamčené, když jsme vešli.",Všechny dveře byly otevřené.,2
73,"Dveře byly zamčené, když jsme vešli.",Měli jsme u sebe klíče.,1
74,"Dveře byly zamčené, když jsme vešli.","Vstoupili jsme, i když byly dveře zamčené.",0
75,Takže jsem musel vzít součet a zkusit to takhle.,"Jsem si jistý, že celkové údaje jsou vše, co potřebuji, abych to vyřešil.",1
76,Takže jsem musel vzít součet a zkusit to takhle.,"Nemám ponětí, co dělat s těmi čísly. Prosím, dejte mi víc detailů, abych vyřešil ten nepořádek.",2
77,Takže jsem musel vzít součet a zkusit to takhle.,Vypočítám to na základě celkových výsledků.,0
78,"Přišel, otevřel dveře a vzpomínám si, jak jsem se podíval zpět a viděl výraz na jeho tváři, a mohl jsem říct, že byl zklamaný.","Byl tak nadšený a rozpálený radostí, že prakticky vyrazil dveře z rámu.",2
79,"Přišel, otevřel dveře a vzpomínám si, jak jsem se podíval zpět a viděl výraz na jeho tváři, a mohl jsem říct, že byl zklamaný.","Snažil se, abychom se necítili provinile, ale my jsme věděli, že jsme mu způsobili problémy.",1
80,"Přišel, otevřel dveře a vzpomínám si, jak jsem se podíval zpět a viděl výraz na jeho tváři, a mohl jsem říct, že byl zklamaný.","Podle jeho výrazu, když prošel dveřmi, jsem věděl, že je zklamaný.",0
81,Takže nemám žádné konkrétní příběhy.,Nemám žádný konkrétní obchod.,0
82,Takže nemám žádné konkrétní příběhy.,Mám jeden konkrétní obchod.,2
83,Takže nemám žádné konkrétní příběhy.,Je tu spousta obchodů.,1
84,"A bylo to tak, že nikdy nic nemusel dělat sám.",Dostává spoustu pomoci.,0
85,"A bylo to tak, že nikdy nic nemusel dělat sám.",Pomáhá mu s jídlem a oblečením.,1
86,"A bylo to tak, že nikdy nic nemusel dělat sám.",Je velmi nezávislý.,2
87,"A já si říkám: ""Panebože, a Ramona tam stála"".","Ramona ležela na zemi, zakroucená v fetální pozici.",2
88,"A já si říkám: ""Panebože, a Ramona tam stála"".",Ramona mě tiše soudila.,1
89,"A já si říkám: ""Panebože, a Ramona tam stála"".","Ramona stála vzpřímeně, zatímco já tam byl v úctě.",0
90,"A faktem je, že byla lehká!","Snědla hodně jídla, ale přesto udržela svou váhu.",1
91,"A faktem je, že byla lehká!",Vůbec moc nevážila.,0
92,"A faktem je, že byla lehká!",Byla velmi šťastná.,2
93,"Nevím, jestli zůstal v Auguste po tom.",V Auguste žil i po útoku.,1
94,"Nevím, jestli zůstal v Auguste po tom.",Pokračoval v životě v Auguste.,0
95,"Nevím, jestli zůstal v Auguste po tom.",Okamžitě se přestěhoval z Augusty.,2
96,"To, co jsme udělali, je, že nám nikdy neřekli, kam jdou, dokonce ani když opustili základnu, aby se na chvíli zastavili někde jinde.","Nikdy jsem se neptal, kam jdou.",1
97,"To, co jsme udělali, je, že nám nikdy neřekli, kam jdou, dokonce ani když opustili základnu, aby se na chvíli zastavili někde jinde.","Vždycky nám říkali, kde jsou a kam jdou.",2
98,"To, co jsme udělali, je, že nám nikdy neřekli, kam jdou, dokonce ani když opustili základnu, aby se na chvíli zastavili někde jinde.","Nikdy nám neřekli, kam jdou.",0
99,"Řekli, že zaplatíme místo, kde budeš bydlet.",Za nic za nás neplatí.,2
100,"Řekli, že zaplatíme místo, kde budeš bydlet.",Platí bydlení pro mě a mé sourozence.,1
101,"Řekli, že zaplatíme místo, kde budeš bydlet.",Platí za bydlení.,0
102,"No, další den, samozřejmě, prezident Kennedy, uh, blokádoval Kubu, a, uh, naše lodě zastavily ruskou loď, která byla zamířena přímo mimo Kubu uvnitř, a našli na nich rakety.","Kennedy řekl našim vojákům, aby hledali rakety.",0
103,"No, další den, samozřejmě, prezident Kennedy, uh, blokádoval Kubu, a, uh, naše lodě zastavily ruskou loď, která byla zamířena přímo mimo Kubu uvnitř, a našli na nich rakety.","Nezabránili žádné lodě, protože nechtěli konflikt.",2
104,"No, další den, samozřejmě, prezident Kennedy, uh, blokádoval Kubu, a, uh, naše lodě zastavily ruskou loď, která byla zamířena přímo mimo Kubu uvnitř, a našli na nich rakety.",Na lodi našli 20 raket.,1
105,Stejně ten muž přijde.,Muž vstoupil do soudní síně.,1
106,Stejně ten muž přijde.,Muž vstoupil do místnosti.,0
107,Stejně ten muž přijde.,Ten muž utekl jinam.,2
108,Moji prarodiče byli vždycky velmi milující lidé a někteří z mých rodičů byli a my jsme se tam skvěle bavili.,"Trvalo dlouho, než jsem se dostal k babičce a dědovi.",1
109,Moji prarodiče byli vždycky velmi milující lidé a někteří z mých rodičů byli a my jsme se tam skvěle bavili.,Moji prarodiče byli velmi milující pár.,0
110,Moji prarodiče byli vždycky velmi milující lidé a někteří z mých rodičů byli a my jsme se tam skvěle bavili.,"Moji prarodiče byli vždycky velmi rozmrzelí a nikdy jsme neměli rádi, že chodíme k nim domů.",2
111,Neměl jsem čas se zapojit do všeho toho.,Mohl jsem to dokončit později.,1
112,Neměl jsem čas se zapojit do všeho toho.,Všechno jsem to zapsala včas.,2
113,Neměl jsem čas se zapojit do všeho toho.,"Došel mi čas, abych to všechno zapsala.",0
114,"A jednou z mých prací v té době bylo trénovat lidi, jak dát padák na spoušť jaderných zbraní, aby, uh, odpálili atomovou bombu.",Atomová bomba nemá spoušť.,2
115,"A jednou z mých prací v té době bylo trénovat lidi, jak dát padák na spoušť jaderných zbraní, aby, uh, odpálili atomovou bombu.","Spoušť odpalí bombu, když ji zatáhne.",0
116,"A jednou z mých prací v té době bylo trénovat lidi, jak dát padák na spoušť jaderných zbraní, aby, uh, odpálili atomovou bombu.","Stačí jen malá síla, aby se stisklo spoušť atomové bomby.",1
117,"Moje babička mi vyprávěla spoustu příběhů o svém dospívání a hlavně o své rodině a o tom, jak to bylo v té době.",Vždycky jsem ráda poslouchala příběhy své babičky.,1
118,"Moje babička mi vyprávěla spoustu příběhů o svém dospívání a hlavně o své rodině a o tom, jak to bylo v té době.",Moje babička vždycky odmítla mluvit o svém dětství.,2
119,"Moje babička mi vyprávěla spoustu příběhů o svém dospívání a hlavně o své rodině a o tom, jak to bylo v té době.","Moje babička mi řekla spoustu věcí o své rodině během doby, kdy vyrůstala.",0
