,premise,hypothesis,label
0,"हम एहि बारे मे सोचबो नहि केने छलहुँ, मुदा हम एतेक निराश छलहुँ, आ, हम फेर हुनका सँ बात करए लगलहुँ.",हम हुनकासँ फेर कहियो बात नहि केलहुँ।,2
1,"हम एहि बारे मे सोचबो नहि केने छलहुँ, मुदा हम एतेक निराश छलहुँ, आ, हम फेर हुनका सँ बात करए लगलहुँ.",हम एतेक परेशान छलहुँ जे हम फेर सँ हुनका सँ बात करय लगलहुँ.,0
2,"हम एहि बारे मे सोचबो नहि केने छलहुँ, मुदा हम एतेक निराश छलहुँ, आ, हम फेर हुनका सँ बात करए लगलहुँ.",हमसभ बड्ड नीकसँ गप-सप्प केलौं।,1
3,"हम सोचलहुँ जे ई एकटा विशेषाधिकार छल, आ ई एखनहुँ अछि, हम मात्र नौ-दू-दू पूर्व-ओ छी जे हमर AFFC वायु सेनाक करियर क्षेत्र छल।",हमरा नहि बुझल छल जे ओहि दिन मैदान पर हम मात्र व्यक्ति नहि छलहुँ।,1
4,"हम सोचलहुँ जे ई एकटा विशेषाधिकार छल, आ ई एखनहुँ अछि, हम मात्र नौ-दू-दू पूर्व-ओ छी जे हमर AFFC वायु सेनाक करियर क्षेत्र छल।",हम सोचैत छलहुँ जे वायुसेनाक कैरियर क्षेत्रमे एहि नम्बरक संग केवल हम छी।,0
5,"हम सोचलहुँ जे ई एकटा विशेषाधिकार छल, आ ई एखनहुँ अछि, हम मात्र नौ-दू-दू पूर्व-ओ छी जे हमर AFFC वायु सेनाक करियर क्षेत्र छल।","हमरा सभकेँ एक्के संख्या देल गेल छल, चाहे हमरा सभकेँ कोनहु विशेषाधिकार देल जाए, ई सभ झूठ छल।",2
6,"ओ सभ हमरा कहलनि जे, उह, हमरा अन्तमे एकटा आदमी भेटत जे हमरा भेटत।",हमरा कहियो ककरो संग भेटबाक बारे मे किछु नहि कहल गेल छल।,2
7,"ओ सभ हमरा कहलनि जे, उह, हमरा अन्तमे एकटा आदमी भेटत जे हमरा भेटत।",हमरा कहल गेल छल जे हमरा भेटबाक लेल एकटा आदमी केँ बजाओल जायत।,0
8,"ओ सभ हमरा कहलनि जे, उह, हमरा अन्तमे एकटा आदमी भेटत जे हमरा भेटत।",ओ आदमी कनेक देरीसँ आयल।,1
9,"अहाँ सभ एहि पर बहुत बात कऽ सकैत छी, हम एकरा छोड़ब।",हम अहाँ सभ केँ सभ बात बता देब!,2
10,"अहाँ सभ एहि पर बहुत बात कऽ सकैत छी, हम एकरा छोड़ब।","हम एहि बारे मे नहि बाजब, यद्यपि बहुत किछु समेटबाक अछि।",0
11,"अहाँ सभ एहि पर बहुत बात कऽ सकैत छी, हम एकरा छोड़ब।",हम शहरक इतिहासक बारेमे नहि बाजब किएक तँ बहुत किछु कहबाक अछि।,1
12,"ई मुख्य बात छल जे हमसभ बचाबय चाहैत छलहुँ किएक तँ कोनो तरहें 20 मेगाटनक एच-बम केँ 30 मेगाटन, C-124 सँ नहि गिराओल जा सकैत छल।",हमरा सभ केँ कोनो चीजक बचत करबाक चिन्ता नहि छल।,2
13,"ई मुख्य बात छल जे हमसभ बचाबय चाहैत छलहुँ किएक तँ कोनो तरहें 20 मेगाटनक एच-बम केँ 30 मेगाटन, C-124 सँ नहि गिराओल जा सकैत छल।",हम सभ एक चीज केँ बचयबाक लेल बेसी उत्सुक छलहुँ।,0
14,"ई मुख्य बात छल जे हमसभ बचाबय चाहैत छलहुँ किएक तँ कोनो तरहें 20 मेगाटनक एच-बम केँ 30 मेगाटन, C-124 सँ नहि गिराओल जा सकैत छल।",हमसभ एच-बमके बचाबय चाहैत छलहुँ किएक त' एकरा सँ निपटल बहुत कठिन छल।,1
15,तेँ हमरा नहि बूझल अछि की कारण की छल।,हमरा एकर कारण के बारे मे निश्चित अछि।,2
16,तेँ हमरा नहि बूझल अछि की कारण की छल।,पता नहि ओ स्कूल किएक बदललक.,1
17,तेँ हमरा नहि बूझल अछि की कारण की छल।,पता नहि किएक एना भेल छल।,0
18,"ई फनी फ्लोनो अछि, आ ओ अगस्ता, GA मे पैघ भेल अछि, आ ओ अपन बचपनक किछु कथाक बारे मे बाजए जा रहल अछि।",फनी फ्लोनो के फेर सँ कार्यक्रम बनाबय पड़ल आ ओ आइ हमरा सभ के कोनो कहानी नहि बता सकलीह.,2
19,"ई फनी फ्लोनो अछि, आ ओ अगस्ता, GA मे पैघ भेल अछि, आ ओ अपन बचपनक किछु कथाक बारे मे बाजए जा रहल अछि।","फनी फ्लोनो एहिठाम छथि आ ओ हमरा सभसँ अपन बाल्यकालक कथाक बारेमे बतएत छथि जे ओ अगस्ता, जर्जियामे पैघ भेल छल।",0
20,"ई फनी फ्लोनो अछि, आ ओ अगस्ता, GA मे पैघ भेल अछि, आ ओ अपन बचपनक किछु कथाक बारे मे बाजए जा रहल अछि।",फनी फ्लोनो अपन व्यस्त कार्यक्रमक बावजूद आइ हमरा सभसँ बात करबा मे सक्षम छल।,1
21,आ हम यू-२ सँ पाँचटा टुकड़ी निकालि देने छलहुँ।,हम यू-२ सँ काज केलहुँ।,0
22,आ हम यू-२ सँ पाँचटा टुकड़ी निकालि देने छलहुँ।,हम यू-२ सँ कोनो लेन-देन नहि केलहुँ।,2
23,आ हम यू-२ सँ पाँचटा टुकड़ी निकालि देने छलहुँ।,हम ४० वर्ष धरि प्रतिदिन यू-२ के लेल कार्य करैत रहलहुँ।,1
24,"हम एक मात्र छलहुँ जे, उह, कहियो नियामककेँ चलाएब, परीक्षणक लेल लघु ऊंचाई कक्षमे।",हम एक्केटा परीक्षा लेल नियामककेँ चलाबएबला व्यक्ति नहि छी।,1
25,"हम एक मात्र छलहुँ जे, उह, कहियो नियामककेँ चलाएब, परीक्षणक लेल लघु ऊंचाई कक्षमे।",परीक्षण लघु ऊंचाई कक्षमे कएल गेल छल।,0
26,"हम एक मात्र छलहुँ जे, उह, कहियो नियामककेँ चलाएब, परीक्षणक लेल लघु ऊंचाई कक्षमे।",हमसभमे सँ किछु गोटे परीक्षणक लेल नियामककेँ चलाबए लागल।,2
27,"हम, उह, चीफ मास्टर सार्जेंट छी, रिटायर्ड, जेना रिक कहलनि।",हम आइयो काज करैत छी।,2
28,"हम, उह, चीफ मास्टर सार्जेंट छी, रिटायर्ड, जेना रिक कहलनि।",हम २००२ मे सेवानिवृत्त भेलहुँ।,1
29,"हम, उह, चीफ मास्टर सार्जेंट छी, रिटायर्ड, जेना रिक कहलनि।",रिक्क अहाँकेँ कहलनि जे हम सेवानिवृत्त भेल छी।,0
30,"हमर डेस्क पर किछु नकदी प्रवाह अनुमान अछि आ, उम्म, उह, ई एहन आ एहन कटि लेल अछि, ई ग्राहकक नाम अछि।",कटि नामक ग्राहक महिनामे १००००० कमाइत अछि।,1
31,"हमर डेस्क पर किछु नकदी प्रवाह अनुमान अछि आ, उम्म, उह, ई एहन आ एहन कटि लेल अछि, ई ग्राहकक नाम अछि।",कट्टि नामक एक ग्राहक अछि।,0
32,"हमर डेस्क पर किछु नकदी प्रवाह अनुमान अछि आ, उम्म, उह, ई एहन आ एहन कटि लेल अछि, ई ग्राहकक नाम अछि।",हमरा सभकेँ कट्टि नामक कोनो ग्राहक नहि अछि।,2
33,हमरा मदति करए बला लड़की शहरक दोसर कातमे अछि।,हमरा जे लड़की सँ मदति चाही से बहुत दूर रहैत अछि।,0
34,हमरा मदति करए बला लड़की शहरक दोसर कातमे अछि।,हमरा मदति करए वला लड़की आठ मील दूर अछि।,1
35,हमरा मदति करए बला लड़की शहरक दोसर कातमे अछि।,हमरा मदति देबाक लेल केओ नहि अछि।,2
36,"मुदा ओ सभ एहि बात पर विभाजित छल जे खेतक काज के करैत छल आ घरक बच्चा के करैत छल, ई एक प्रकारक छल--",सभ गोटे सहमत छलाह जे ओ सभ खेतमे काज करथि।,2
37,"मुदा ओ सभ एहि बात पर विभाजित छल जे खेतक काज के करैत छल आ घरक बच्चा के करैत छल, ई एक प्रकारक छल--",ओ सभ एहि बात पर सहमत नहि छल जे कोन खेतक काज करैत छल आ कोन घरक।,0
38,"मुदा ओ सभ एहि बात पर विभाजित छल जे खेतक काज के करैत छल आ घरक बच्चा के करैत छल, ई एक प्रकारक छल--",ओ सभ एहि बात पर सहमत नहि छल जे ककरा कपासक खेतमे काज करए पड़त आ ककरा फर्श धोबए पड़त।,1
39,"ओ आइ हमरा सभ सँ तेसर एस एस, यू टू क्विक आ ब्लैकबर्डक बारे मे बात करत।",ओ आब बात नहि करबाक निर्णय लेने अछि।,2
40,"ओ आइ हमरा सभ सँ तेसर एस एस, यू टू क्विक आ ब्लैकबर्डक बारे मे बात करत।",ओ तीनटा अलग-अलग पनडुब्बीक बारेमे बाजि रहल अछि।,1
41,"ओ आइ हमरा सभ सँ तेसर एस एस, यू टू क्विक आ ब्लैकबर्डक बारे मे बात करत।",ओ तीनटा बातक बारेमे बाजि रहल छथि।,0
42,"हमर मतलब ई जे ओ सभ मात्र, पाँचटा बच्चा छल, एकटा मरि गेल।",हिनकर सभ बच्चा जीवित छल।,2
43,"हमर मतलब ई जे ओ सभ मात्र, पाँचटा बच्चा छल, एकटा मरि गेल।",पाँच बच्चा मे सँ एकटा बच्चाक मृत्यु भेल।,0
44,"हमर मतलब ई जे ओ सभ मात्र, पाँचटा बच्चा छल, एकटा मरि गेल।",जे बच्चा मरि गेल छल ओ जन्मसँ बेमार छल।,1
45,"आ, निश्चित रूपेँ, एंड्रोव ग्रोमिकोव कोनो उत्तर नहि देलनि, मुदा हमरा सभकेँ सभ सूचना छल फिल्मसभ सँ जे यू-२ लेने छल।",U2 बहुत रास फिल्म लेलनि।,0
46,"आ, निश्चित रूपेँ, एंड्रोव ग्रोमिकोव कोनो उत्तर नहि देलनि, मुदा हमरा सभकेँ सभ सूचना छल फिल्मसभ सँ जे यू-२ लेने छल।",यू-२ जलमे सऽ एक टन फिल्म लैत छल।,1
47,"आ, निश्चित रूपेँ, एंड्रोव ग्रोमिकोव कोनो उत्तर नहि देलनि, मुदा हमरा सभकेँ सभ सूचना छल फिल्मसभ सँ जे यू-२ लेने छल।","हमरा सभ लग कोनो फुटेज नहि छल, तेँ हम सभ अनुमान लगा रहल छी।",2
48,"ओ कहलनि जे हुनकर आँखि सँ नोर बहैत छलनि आ ओ कहलनि, तखन ओ कहलनि जे जो घरक आँगन मे आबि गेलाह।","ओ हुनका कहलनि जे ओ आँगन पर आबथि, हुनकर आँखि मे नोर छलनि।",0
49,"ओ कहलनि जे हुनकर आँखि सँ नोर बहैत छलनि आ ओ कहलनि, तखन ओ कहलनि जे जो घरक आँगन मे आबि गेलाह।",ओ जल्दी सँ आँसू पोंछलक जखन ओ जो केँ पोर्च सँ फेकलक।,2
50,"ओ कहलनि जे हुनकर आँखि सँ नोर बहैत छलनि आ ओ कहलनि, तखन ओ कहलनि जे जो घरक आँगन मे आबि गेलाह।",ओ जो केँ देखबाक लेल एतेक खुश छल जे ओ रोए लागल।,1
51,"विमान जरैत छल, ओहो जरैत छल आ ई एकटा सीसाक घटकसँ पिघलि जाइत छल जाहिसँ विकिरण बाहर निकलि जाइत छल।",आगि लगला पर सेहो विकिरणक रोकल जा सकैत अछि।,1
52,"विमान जरैत छल, ओहो जरैत छल आ ई एकटा सीसाक घटकसँ पिघलि जाइत छल जाहिसँ विकिरण बाहर निकलि जाइत छल।",विमानक जरलाक बाद रेडिएशन एकटा लीड घटक सँ लीक भ' जाएत।,0
53,"विमान जरैत छल, ओहो जरैत छल आ ई एकटा सीसाक घटकसँ पिघलि जाइत छल जाहिसँ विकिरण बाहर निकलि जाइत छल।",आगि लगला पर विकिरण बाहर नहि निकलि सकैत अछि।,2
54,"ई छथि चीफ मास्टर सार्जेंट क्लेम फ्रांसिस, अमेरिकी वायु सेनासँ सेवानिवृत्त भेल छथि।",चीफ अमेरिकी वायु सेनासँ सेवानिवृत्त भेल छथि।,0
