,premise,hypothesis,label
0,"ഞാന് അതിനെപ്പറ്റി ചിന്തിച്ചിരുന്നില്ല, പക്ഷെ ഞാന് വളരെ നിരാശയായിരുന്നു, അവസാനം ഞാന് വീണ്ടും അയാളോട് സംസാരിച്ചു.",ഞാൻ പിന്നെ അയാളോട് സംസാരിച്ചില്ല.,2
1,"ഞാന് അതിനെപ്പറ്റി ചിന്തിച്ചിരുന്നില്ല, പക്ഷെ ഞാന് വളരെ നിരാശയായിരുന്നു, അവസാനം ഞാന് വീണ്ടും അയാളോട് സംസാരിച്ചു.","എനിക്ക് വല്ലാത്ത വിഷമം തോന്നി, ഞാന് വീണ്ടും അവനോട് സംസാരിച്ചു തുടങ്ങി.",0
2,"ഞാന് അതിനെപ്പറ്റി ചിന്തിച്ചിരുന്നില്ല, പക്ഷെ ഞാന് വളരെ നിരാശയായിരുന്നു, അവസാനം ഞാന് വീണ്ടും അയാളോട് സംസാരിച്ചു.",ഞങ്ങള് നല്ല സംസാരം നടത്തി.,1
3,"അത് ഒരു പദവിയാണെന്ന് ഞാന് കരുതി, അത് ഇപ്പോഴും, അത് ഇപ്പോഴും, ഞാന് മാത്രമാണ് ഒമ്പത് രണ്ട് രണ്ട് മുൻ ഒ.",അന്ന് ഫീൽഡിൽ ഞാൻ മാത്രമായിരുന്നില്ല എന്ന കാര്യം എനിക്ക് അറിയില്ലായിരുന്നു.,1
4,"അത് ഒരു പദവിയാണെന്ന് ഞാന് കരുതി, അത് ഇപ്പോഴും, അത് ഇപ്പോഴും, ഞാന് മാത്രമാണ് ഒമ്പത് രണ്ട് രണ്ട് മുൻ ഒ.",എഫ് എഫ് സി എയർഫോഴ്സ് കരിയർ ഫീൽഡിൽ ആ നമ്പർ ഉള്ള ഒരേയൊരു ആളാണ് ഞാനെന്ന് എനിക്ക് തോന്നി.,0
5,"അത് ഒരു പദവിയാണെന്ന് ഞാന് കരുതി, അത് ഇപ്പോഴും, അത് ഇപ്പോഴും, ഞാന് മാത്രമാണ് ഒമ്പത് രണ്ട് രണ്ട് മുൻ ഒ.","നമ്മളെല്ലാവരും ഒരേ നമ്പർ തന്നെ കിട്ടി. എന്ത് പ്രത്യേകാവകാശം വാഗ്ദാനം ചെയ്താലും, എല്ലാം കള്ളമായിരുന്നു.",2
6,"അവര് എന്നോട് പറഞ്ഞു, അവസാനം ഒരുത്തനെ വിളിക്കുമെന്ന്.",ആരെയും കണ്ടുമുട്ടുന്നതിനെ കുറിച്ച് എന്നോട് ഒന്നും പറഞ്ഞിട്ടില്ല.,2
7,"അവര് എന്നോട് പറഞ്ഞു, അവസാനം ഒരുത്തനെ വിളിക്കുമെന്ന്.",എന്നെ കാണാൻ ഒരാളെ വിളിക്കുമെന്ന് എന്നോട് പറഞ്ഞിരുന്നു.,0
8,"അവര് എന്നോട് പറഞ്ഞു, അവസാനം ഒരുത്തനെ വിളിക്കുമെന്ന്.",ആ പയ്യൻ അല്പം വൈകിയാണ് വന്നത്.,1
9,"നിങ്ങള് ക്ക് സംസാരിക്കാന് ഒരുപാട് കാര്യങ്ങളുണ്ട്, അത് ഞാന് ഒഴിവാക്കാം.",എനിക്കറിയാവുന്നതെല്ലാം ഞാന് നിങ്ങളോട് പറയാന് ആഗ്രഹിക്കുന്നു!,2
10,"നിങ്ങള് ക്ക് സംസാരിക്കാന് ഒരുപാട് കാര്യങ്ങളുണ്ട്, അത് ഞാന് ഒഴിവാക്കാം.","അതിനെക്കുറിച്ച് സംസാരിക്കില്ല, മറികടക്കാന് ഒരുപാട് കാര്യങ്ങളുണ്ട്.",0
11,"നിങ്ങള് ക്ക് സംസാരിക്കാന് ഒരുപാട് കാര്യങ്ങളുണ്ട്, അത് ഞാന് ഒഴിവാക്കാം.",നഗരത്തിന്റെ ചരിത്രത്തെക്കുറിച്ച് ഞാൻ സംസാരിക്കില്ല കാരണം പറയാനുണ്ടായിരുന്നത് വളരെ കൂടുതലാണ്.,1
12,"അത് തന്നെയാണ് ഞങ്ങള് രക്ഷിക്കാന് ആഗ്രഹിച്ച പ്രധാന കാര്യം, കാരണം 20 മെഗാ ടൺ ഹൈഡ്രജന് ബോംബ് 30 മെഗാ ടണ് സി124 ബോംബില് നിന്ന് എറിയാന് ഒരു വഴിയുമില്ലായിരുന്നു.",ഒന്നും രക്ഷിക്കാന് ഞങ്ങള് ക്ക് താല്പര്യം ഇല്ലായിരുന്നു.,2
13,"അത് തന്നെയാണ് ഞങ്ങള് രക്ഷിക്കാന് ആഗ്രഹിച്ച പ്രധാന കാര്യം, കാരണം 20 മെഗാ ടൺ ഹൈഡ്രജന് ബോംബ് 30 മെഗാ ടണ് സി124 ബോംബില് നിന്ന് എറിയാന് ഒരു വഴിയുമില്ലായിരുന്നു.",മറ്റെല്ലാറ്റിനേക്കാളും ഒരു കാര്യം രക്ഷിക്കാന് ഞങ്ങള് ആഗ്രഹിച്ചിരുന്നു.,0
14,"അത് തന്നെയാണ് ഞങ്ങള് രക്ഷിക്കാന് ആഗ്രഹിച്ച പ്രധാന കാര്യം, കാരണം 20 മെഗാ ടൺ ഹൈഡ്രജന് ബോംബ് 30 മെഗാ ടണ് സി124 ബോംബില് നിന്ന് എറിയാന് ഒരു വഴിയുമില്ലായിരുന്നു.",ഹൈഡ്രജൻ ബോംബ് രക്ഷിക്കണമെന്ന് ഞങ്ങൾ ആഗ്രഹിച്ചു കാരണം അത് കൈകാര്യം ചെയ്യാൻ വളരെ ബുദ്ധിമുട്ടായിരുന്നു.,1
15,അതുകൊണ്ട് തന്നെ എനിക്ക് ശരിക്കും ഉറപ്പില്ല എന്തിനാണെന്ന്.,അതെന്തിനാണെന്ന് എനിക്ക് ഉറപ്പുണ്ട്.,2
16,അതുകൊണ്ട് തന്നെ എനിക്ക് ശരിക്കും ഉറപ്പില്ല എന്തിനാണെന്ന്.,അവന് എന്തിനാ സ്കൂളുകള് മാറ്റിയതെന്ന് എനിക്കറിയില്ല.,1
17,അതുകൊണ്ട് തന്നെ എനിക്ക് ശരിക്കും ഉറപ്പില്ല എന്തിനാണെന്ന്.,അതെന്തിനാ സംഭവിച്ചതെന്ന് എനിക്കറിയില്ല.,0
18,"ഇത് ഫാനി ഫ്ലോണോ ആണ്, അവൾ വളർന്നത് ഓഗസ്റ്റ, GA യിൽ ആണ്, അവൾ അവളുടെ കുട്ടിക്കാലത്തെ ചില കഥകൾ പറയാൻ പോകുന്നു.","ഫാനി ഫ്ലോനോയ്ക്ക് ഒരു മാറ്റം വരുത്തേണ്ടി വന്നു, ഇന്ന് നമുക്ക് കഥകൾ ഒന്നും പറയാൻ പറ്റില്ല.",2
19,"ഇത് ഫാനി ഫ്ലോണോ ആണ്, അവൾ വളർന്നത് ഓഗസ്റ്റ, GA യിൽ ആണ്, അവൾ അവളുടെ കുട്ടിക്കാലത്തെ ചില കഥകൾ പറയാൻ പോകുന്നു.","ഫാനി ഫ്ലോനോ ഇവിടെയുണ്ട്, അവള് നമ്മോട് ഓഗസ്റ്റ, ജി.എയില് വളര് ന്ന കുട്ടിക്കാലത്തെ കഥകളെ കുറിച്ച് സംസാരിക്കും.",0
20,"ഇത് ഫാനി ഫ്ലോണോ ആണ്, അവൾ വളർന്നത് ഓഗസ്റ്റ, GA യിൽ ആണ്, അവൾ അവളുടെ കുട്ടിക്കാലത്തെ ചില കഥകൾ പറയാൻ പോകുന്നു.",ഫാനി ഫ്ലോനോ ഇന്ന് നമ്മോട് സംസാരിക്കാൻ കഴിഞ്ഞു അവളുടെ തിരക്കുള്ള ഷെഡ്യൂൾ ഉണ്ടായിരുന്നിട്ടും.,1
21,പിന്നെ ഞാന് U2 ന്റെ അഞ്ചു സംഘങ്ങളെ പുറത്താക്കി.,ഞാന് U2 കളുമായി ഇടപെട്ടു.,0
22,പിന്നെ ഞാന് U2 ന്റെ അഞ്ചു സംഘങ്ങളെ പുറത്താക്കി.,എനിക്ക് U2 കളുമായി യാതൊരു ബന്ധവുമില്ല.,2
23,പിന്നെ ഞാന് U2 ന്റെ അഞ്ചു സംഘങ്ങളെ പുറത്താക്കി.,ഞാൻ 40 വര് ഷമായി U2 യുടെ കൂടെ ജോലി ചെയ്യുന്നു.,1
24,ആ ടെസ്റ്റിനായി റെഗുലേറ്ററുകൾ ഓടിച്ച ഒരേയൊരു ആളായിരുന്നു ഞാന്.,പരിശോധനയ്ക്കായി റെഗുലേറ്ററുകൾ പ്രവർത്തിപ്പിക്കുന്ന ഒരേയൊരു ആളായിരിക്കുന്നത് എനിക്ക് ഇഷ്ടമായില്ല.,1
25,ആ ടെസ്റ്റിനായി റെഗുലേറ്ററുകൾ ഓടിച്ച ഒരേയൊരു ആളായിരുന്നു ഞാന്.,ചെറിയ ഉയരമുള്ള അറകളിലാണ് പരിശോധന നടത്തിയത്.,0
26,ആ ടെസ്റ്റിനായി റെഗുലേറ്ററുകൾ ഓടിച്ച ഒരേയൊരു ആളായിരുന്നു ഞാന്.,നമ്മളിൽ കുറച്ചുപേര് മാത്രമേ ടെസ്റ്റിന് റെ റെഗുലേറ്ററുകളെ നിയന്ത്രിച്ചിരുന്നുള്ളൂ.,2
27,ഞാന് റിക്ക് പറഞ്ഞ പോലെ വിരമിച്ച ചീഫ് മാസ്റ്റര് സര് ജന് റ് ആണ്.,ഇന്നും ഞാൻ ജോലി ചെയ്യുന്നു.,2
28,ഞാന് റിക്ക് പറഞ്ഞ പോലെ വിരമിച്ച ചീഫ് മാസ്റ്റര് സര് ജന് റ് ആണ്.,2002-ൽ ഞാൻ വിരമിച്ചു.,1
29,ഞാന് റിക്ക് പറഞ്ഞ പോലെ വിരമിച്ച ചീഫ് മാസ്റ്റര് സര് ജന് റ് ആണ്.,റിക്ക് പറഞ്ഞില്ലേ ഞാൻ വിരമിച്ചെന്ന്.,0
