,premise,hypothesis,label
0,"Wel, ek het nie eens daaraan gedink nie, maar ek was so gefrustreerd, en, ek het uiteindelik weer met hom gepraat.",Ek het nie weer met hom gepraat nie.,2
1,"Wel, ek het nie eens daaraan gedink nie, maar ek was so gefrustreerd, en, ek het uiteindelik weer met hom gepraat.",Ek was so ontsteld dat ek net weer met hom begin praat het.,0
2,"Wel, ek het nie eens daaraan gedink nie, maar ek was so gefrustreerd, en, ek het uiteindelik weer met hom gepraat.",Ons het 'n goeie gesprek gehad.,1
3,"En ek het gedink dit was 'n voorreg, en dit is nog steeds, ek was die enigste nege twee twee Ex-O wat my AFFC Air Force loopbaan veld was.",Ek was nie bewus daarvan dat ek nie die enigste persoon was wat daardie dag op die veld was nie.,1
4,"En ek het gedink dit was 'n voorreg, en dit is nog steeds, ek was die enigste nege twee twee Ex-O wat my AFFC Air Force loopbaan veld was.",Ek het die indruk gehad dat ek die enigste een was met daardie nommer by die AFFC Air Force Career-veld.,0
5,"En ek het gedink dit was 'n voorreg, en dit is nog steeds, ek was die enigste nege twee twee Ex-O wat my AFFC Air Force loopbaan veld was.","Ons het almal presies dieselfde getal gekry ongeag watter voorregte ons belowe is om te ontvang, dit was alles 'n leuen.",2
6,"Hulle het vir my gesê dat, uh, dat ek sou word geroep in 'n man aan die einde vir my om te voldoen aan.",Ek is nooit vertel enigiets oor die vergadering iemand.,2
7,"Hulle het vir my gesê dat, uh, dat ek sou word geroep in 'n man aan die einde vir my om te voldoen aan.",Ek is vertel dat 'n man vir my ingeroep sal word om te ontmoet.,0
8,"Hulle het vir my gesê dat, uh, dat ek sou word geroep in 'n man aan die einde vir my om te voldoen aan.",Die man het 'n bietjie laat opgedaag.,1
9,Daar is so baie waaroor jy kan praat dat ek dit net sal oorslaan.,Ek wil jou alles vertel wat ek daaroor weet!,2
10,Daar is so baie waaroor jy kan praat dat ek dit net sal oorslaan.,"Ek sal nie daaroor praat nie, alhoewel daar baie is om te bespreek.",0
11,Daar is so baie waaroor jy kan praat dat ek dit net sal oorslaan.,"Ek sal nie oor die geskiedenis van die stad praat nie, want daar is te veel om te sê.",1
12,"Dit was die primêre ding wat ons wou red aangesien daar geen manier was om 'n 20-megaton H-bom van 'n 30, 'n C124 af te gooi nie.",Ons het nie omgegee om enigiets te red nie.,2
13,"Dit was die primêre ding wat ons wou red aangesien daar geen manier was om 'n 20-megaton H-bom van 'n 30, 'n C124 af te gooi nie.",Ons wou een ding meer as die res red.,0
14,"Dit was die primêre ding wat ons wou red aangesien daar geen manier was om 'n 20-megaton H-bom van 'n 30, 'n C124 af te gooi nie.",Ons wou die waterstofbom red omdat dit so moeilik was om mee te werk.,1
