,premise,hypothesis,label
0,Ég var ekki einu sinni ađ hugsa um ūađ en ég var svo pirrađur og ég talađi aftur viđ hann.,Ég talađi ekki viđ hann aftur.,2
1,Ég var ekki einu sinni ađ hugsa um ūađ en ég var svo pirrađur og ég talađi aftur viđ hann.,Ég var svo reiđin ađ ég fór ađ tala viđ hann aftur.,0
2,Ég var ekki einu sinni ađ hugsa um ūađ en ég var svo pirrađur og ég talađi aftur viđ hann.,Viđ ræddum vel.,1
3,"Ég hélt ađ ūađ væri forréttindi og er enn, ég var eini 9-2-2 fyrrverandi hermaður sem var í ferilskrá hjá AFFC.",Ég vissi ekki að ég var ekki eina manneskjan á vellinum þann dag.,1
4,"Ég hélt ađ ūađ væri forréttindi og er enn, ég var eini 9-2-2 fyrrverandi hermaður sem var í ferilskrá hjá AFFC.",Ég hélt ađ ég væri sá eini međ ūessa tölu á flugstöđinni.,0
5,"Ég hélt ađ ūađ væri forréttindi og er enn, ég var eini 9-2-2 fyrrverandi hermaður sem var í ferilskrá hjá AFFC.","Viđ fengum öll sama númeriđ sama hvađ sem viđ vorum lofađ ađ fá, ūađ var allt lygi.",2
6,Ūeir sögđu mér ađ ég myndi fá ađ hitta mann í lokin.,Mér var aldrei sagt neitt um ađ hitta neinn.,2
7,Ūeir sögđu mér ađ ég myndi fá ađ hitta mann í lokin.,Ég var sagđ ađ einhver myndi kalla á mig.,0
8,Ūeir sögđu mér ađ ég myndi fá ađ hitta mann í lokin.,Hann kom seint.,1
9,Ūađ er svo margt sem ūú gætir rætt um ađ ég sleppti ūessu.,Ég vil segja ūér allt sem ég veit um ūađ!,2
10,Ūađ er svo margt sem ūú gætir rætt um ađ ég sleppti ūessu.,"Ég vil ekki tala um ūađ, ūķtt ūađ sé margt ađ fjalla um.",0
11,Ūađ er svo margt sem ūú gætir rætt um ađ ég sleppti ūessu.,Ég tala ekki um sögu borgarinnar ūví ūađ er of mikiđ ađ segja.,1
12,Ūađ var ūađ sem viđ vildum bjarga ūví ūađ var ekki hægt ađ losa 20 megatóna vetnisbombu af C124.,Okkur var sama um ađ bjarga neinu.,2
13,Ūađ var ūađ sem viđ vildum bjarga ūví ūađ var ekki hægt ađ losa 20 megatóna vetnisbombu af C124.,Viđ vildum bjarga einu meira en öllu öðru.,0
