,premise,hypothesis,label
0,"Mimi hata sikuwa nikifikiria kuhusu hilo, lakini nilikuwa nimefadhaika sana, na, nikaishia kuzungumza naye tena.",Sikumwambia tena.,2
1,"Mimi hata sikuwa nikifikiria kuhusu hilo, lakini nilikuwa nimefadhaika sana, na, nikaishia kuzungumza naye tena.",Nilikuwa na wasiwasi sana hivi kwamba nikaanza kuzungumza naye tena.,0
2,"Mimi hata sikuwa nikifikiria kuhusu hilo, lakini nilikuwa nimefadhaika sana, na, nikaishia kuzungumza naye tena.",Tulikuwa na mazungumzo mazuri.,1
3,"Na nilifikiri hiyo ilikuwa ni upendeleo, na bado, bado, nilikuwa tu tisa mbili mbili Ex-O ambayo ilikuwa AFFC yangu Air Force Career uwanja.",Sikujua kwamba sikuwa peke yangu uwanjani siku hiyo.,1
4,"Na nilifikiri hiyo ilikuwa ni upendeleo, na bado, bado, nilikuwa tu tisa mbili mbili Ex-O ambayo ilikuwa AFFC yangu Air Force Career uwanja.",Nilikuwa na hisia kwamba mimi nilikuwa mmoja tu na idadi hiyo katika AFFC Air Force Career uwanja.,0
5,"Na nilifikiri hiyo ilikuwa ni upendeleo, na bado, bado, nilikuwa tu tisa mbili mbili Ex-O ambayo ilikuwa AFFC yangu Air Force Career uwanja.","Sote tulipewa idadi sawa bila kujali mapendeleo tuliyoahidiwa, yote yalikuwa uwongo.",2
6,"Waliniambia kwamba, uh, kwamba mimi itakuwa kuitwa katika guy mwisho kwa ajili yangu kukutana.",Sikuambiwa kamwe kuhusu kukutana na mtu yeyote.,2
7,"Waliniambia kwamba, uh, kwamba mimi itakuwa kuitwa katika guy mwisho kwa ajili yangu kukutana.",Niliambiwa kwamba mtu fulani angeniita nikutane naye.,0
8,"Waliniambia kwamba, uh, kwamba mimi itakuwa kuitwa katika guy mwisho kwa ajili yangu kukutana.",Mtu huyo alikuja kwa kuchelewa kidogo.,1
9,Kuna mengi unaweza kuzungumza juu ya kwamba mimi itabidi skip tu kwamba.,Nataka kukuambia kila kitu ninachojua kuhusu hilo!,2
10,Kuna mengi unaweza kuzungumza juu ya kwamba mimi itabidi skip tu kwamba.,"Sitasema juu ya hilo, ingawa kuna mengi ya kufunika.",0
11,Kuna mengi unaweza kuzungumza juu ya kwamba mimi itabidi skip tu kwamba.,Sitasema juu ya historia ya mji kwa sababu kuna mengi ya kusema.,1
12,"Hiyo ilikuwa ni jambo la msingi tulitaka kuokoa tangu kulikuwa hakuna njia yoyote ya kutupa 20-megaton H-bomu kutoka 30, C124.",Hatukujali kuokoa chochote.,2
13,"Hiyo ilikuwa ni jambo la msingi tulitaka kuokoa tangu kulikuwa hakuna njia yoyote ya kutupa 20-megaton H-bomu kutoka 30, C124.",Tulitaka kuokoa jambo moja zaidi ya mengine.,0
14,"Hiyo ilikuwa ni jambo la msingi tulitaka kuokoa tangu kulikuwa hakuna njia yoyote ya kutupa 20-megaton H-bomu kutoka 30, C124.",Tulitaka kuhifadhi bomu la hidrojeni kwa sababu lilikuwa gumu sana kushughulika nalo.,1
15,Kwa hiyo sijui kwa nini.,Nina hakika kuhusu sababu ya kufanya hivyo.,2
16,Kwa hiyo sijui kwa nini.,Sijui kwa nini alibadilisha shule.,1
17,Kwa hiyo sijui kwa nini.,Sijui ni kwa nini hilo lilitukia.,0
18,"Huyu ni Fannie Flono, na alikua Augusta, GA, na atazungumza kuhusu hadithi za utotoni mwake.",Fannie Flono alilazimika kuahirisha na hawezi kutuambia hadithi yoyote leo.,2
19,"Huyu ni Fannie Flono, na alikua Augusta, GA, na atazungumza kuhusu hadithi za utotoni mwake.","Fannie Flono yuko hapa na atazungumza nasi kuhusu hadithi zake za utotoni kutoka kukua huko Augusta, GA.",0
20,"Huyu ni Fannie Flono, na alikua Augusta, GA, na atazungumza kuhusu hadithi za utotoni mwake.",Fannie Flono aliweza kuzungumza nasi leo licha ya ratiba yake ya shughuli nyingi.,1
21,"Na nilikuwa nimeweka uh, vikosi vitano nje ya U2.",Nilikuwa na uhusiano na U2.,0
22,"Na nilikuwa nimeweka uh, vikosi vitano nje ya U2.",Sikuwa na uhusiano wowote na U2.,2
23,"Na nilikuwa nimeweka uh, vikosi vitano nje ya U2.",Nilifanya kazi na vikosi vya U2 kila siku kwa miaka arobaini.,1
24,"Mimi nilikuwa mmoja tu uh, milele kukimbia wasimamizi kwa ajili ya, mtihani katika vyumba miniature urefu.",Sikupenda kuwa mtu pekee wa kuendesha wasimamizi kwa ajili ya vipimo.,1
25,"Mimi nilikuwa mmoja tu uh, milele kukimbia wasimamizi kwa ajili ya, mtihani katika vyumba miniature urefu.",Majaribio yalifanywa katika vyumba vidogo vya juu.,0
26,"Mimi nilikuwa mmoja tu uh, milele kukimbia wasimamizi kwa ajili ya, mtihani katika vyumba miniature urefu.",Tulikuwa wachache ambao tulitumia vipimo vya majaribio.,2
27,"Mimi ni uh, Mkuu Master Sergeant, kustaafu, kama Rick alisema.",Bado ninafanya kazi hadi leo.,2
28,"Mimi ni uh, Mkuu Master Sergeant, kustaafu, kama Rick alisema.",Niliacha kazi ya upainia mwaka wa 2002.,1
29,"Mimi ni uh, Mkuu Master Sergeant, kustaafu, kama Rick alisema.",Rick alikuambia nilikuwa mstaafu.,0
30,"Kuna baadhi ya makadirio ya mtiririko wa fedha kwenye dawati langu na, um, uh, ni kwa ajili ya Cutty vile na vile, kwamba ni jina la mteja.","Mteja anayeitwa Cutty anapata dola 10,000 kwa mwezi.",1
31,"Kuna baadhi ya makadirio ya mtiririko wa fedha kwenye dawati langu na, um, uh, ni kwa ajili ya Cutty vile na vile, kwamba ni jina la mteja.",Kuna mteja aitwaye Cutty.,0
32,"Kuna baadhi ya makadirio ya mtiririko wa fedha kwenye dawati langu na, um, uh, ni kwa ajili ya Cutty vile na vile, kwamba ni jina la mteja.",Hatuna wateja wanaoitwa Cutty.,2
33,Msichana ambaye anaweza kunisaidia yuko upande mwingine wa mji.,Msichana ninayehitaji msaada wake anaishi mbali sana.,0
34,Msichana ambaye anaweza kunisaidia yuko upande mwingine wa mji.,Msichana ambaye atanisaidia yuko umbali wa maili tano.,1
35,Msichana ambaye anaweza kunisaidia yuko upande mwingine wa mji.,Hakuna anayeweza kunisaidia.,2
36,"Lakini walikuwa wamegawanyika kuhusu kama ambao walikuwa wafanyakazi shamba na ambao walikuwa watoto nyumba, ilikuwa aina ya -",Wote walikubaliana kwamba wote wangefanya kazi shambani.,2
37,"Lakini walikuwa wamegawanyika kuhusu kama ambao walikuwa wafanyakazi shamba na ambao walikuwa watoto nyumba, ilikuwa aina ya -",Hawakuweza kukubaliana kuhusu ni nani aliyekuwa mfanyakazi wa shambani na ni nani aliyetakiwa kuwa nyumbani.,0
38,"Lakini walikuwa wamegawanyika kuhusu kama ambao walikuwa wafanyakazi shamba na ambao walikuwa watoto nyumba, ilikuwa aina ya -",Hawakuweza kukubaliana ni nani aliyepaswa kufanya kazi katika shamba la pamba na ni nani aliyepaswa kufagia sakafu.,1
39,"Leo atazungumza nasi kuhusu SS ya Tatu, U2 Quick na Blackbird.",Ameamua kutozungumza tena.,2
