,premise,hypothesis,label
0,"Hát, erre nem is gondoltam, de annyira frusztrált voltam, és végül újra beszéltem vele.",Nem beszéltem vele többé.,2
1,"Hát, erre nem is gondoltam, de annyira frusztrált voltam, és végül újra beszéltem vele.","Annyira feldúlt voltam, hogy újra elkezdtem beszélni vele.",0
2,"Hát, erre nem is gondoltam, de annyira frusztrált voltam, és végül újra beszéltem vele.",Remekül beszélgettünk.,1
3,"Azt hittem, ez egy kiváltság, és még mindig az, én voltam az egyetlen kilenc két két ex-O, ami az én AFFC légierő karrier területem volt.","Nem tudtam, hogy nem én voltam az egyetlen, aki a pályán volt azon a napon.",1
4,"Azt hittem, ez egy kiváltság, és még mindig az, én voltam az egyetlen kilenc két két ex-O, ami az én AFFC légierő karrier területem volt.","Azt hittem, csak nekem van ilyen számom a légierő pályáján.",0
5,"Azt hittem, ez egy kiváltság, és még mindig az, én voltam az egyetlen kilenc két két ex-O, ami az én AFFC légierő karrier területem volt.","Mindannyiunknak ugyanazt a számot adták, nem számít, milyen kiváltságokat ígértek, az egész hazugság volt.",2
6,"Azt mondták, hogy a végén hívnak egy fickót, hogy találkozzak vele.","Nem mondtak semmit arról, hogy találkozom valakivel.",2
7,"Azt mondták, hogy a végén hívnak egy fickót, hogy találkozzak vele.","Azt mondták, hogy egy fickót hívnak, hogy találkozzak vele.",0
8,"Azt mondták, hogy a végén hívnak egy fickót, hogy találkozzak vele.",A fickó kicsit későn jött.,1
9,"Annyi mindenről beszélhetnél, hogy ezt kihagyom.","Mindent el akarok mondani, amit tudok róla!",2
10,"Annyi mindenről beszélhetnél, hogy ezt kihagyom.","Nem akarok erről beszélni, még akkor sem, ha sok mindent kell elbeszélnünk.",0
11,"Annyi mindenről beszélhetnél, hogy ezt kihagyom.","Nem fogok beszélni a város történetéről, mert túl sok mondanivaló van.",1
12,"Ez volt az elsődleges dolog, amit meg akartunk menteni, mivel nem volt mód arra, hogy egy 20 megaton hidrogén bombát dobjunk egy 30 C124-esből.","Nem törődtünk azzal, hogy megmentünk valamit.",2
13,"Ez volt az elsődleges dolog, amit meg akartunk menteni, mivel nem volt mód arra, hogy egy 20 megaton hidrogén bombát dobjunk egy 30 C124-esből.",Egy dolgot akartunk megmenteni a többinél.,0
14,"Ez volt az elsődleges dolog, amit meg akartunk menteni, mivel nem volt mód arra, hogy egy 20 megaton hidrogén bombát dobjunk egy 30 C124-esből.","Azért akartuk megmenteni a hidrogénbombát, mert nagyon nehéz volt vele foglalkozni.",1
15,"Nem igazán tudom, miért.","Biztos vagyok benne, hogy miért.",2
16,"Nem igazán tudom, miért.","Nem tudom, miért váltott iskolát.",1
17,"Nem igazán tudom, miért.","Nem tudom, miért történt.",0
18,"Ő Fannie Flono, Augusta-ban nőtt fel, és mesélni fog néhány gyerekkori történetről.","Fannie Flono-nak el kellett halasztania a találkozót, és ma nem tud nekünk mesélni.",2
19,"Ő Fannie Flono, Augusta-ban nőtt fel, és mesélni fog néhány gyerekkori történetről.","Fannie Flono itt van, és mesél nekünk a gyerekkori történeteiről, Augusta-ban, GA-ban nőtt fel.",0
20,"Ő Fannie Flono, Augusta-ban nőtt fel, és mesélni fog néhány gyerekkori történetről.","Fannie Flono ma beszélt velünk, a zsúfolt programja ellenére.",1
21,És öt különálló U2-t küldtem ki.,Én foglalkoztam az U2-val.,0
22,És öt különálló U2-t küldtem ki.,Egyáltalán nem foglalkoztam az U2-val.,2
23,És öt különálló U2-t küldtem ki.,Negyven éven át dolgoztam az U2 csapatában.,1
24,"Én voltam az egyetlen, aki... aki valaha is futtatta a szabályozókat a miniatűr magasságkamrában végzett teszthez.","Nem szerettem, ha csak én futtatom a teszteket.",1
25,"Én voltam az egyetlen, aki... aki valaha is futtatta a szabályozókat a miniatűr magasságkamrában végzett teszthez.",A teszteket a miniatűr magasságkamrákban végeztük.,0
26,"Én voltam az egyetlen, aki... aki valaha is futtatta a szabályozókat a miniatűr magasságkamrában végzett teszthez.","Néhányunk volt, aki a teszthez vezényelte a szabályozókat.",2
27,"Én... főhadnagy vagyok, nyugdíjas, ahogy Rick mondta.",Még ma is dolgozom.,2
28,"Én... főhadnagy vagyok, nyugdíjas, ahogy Rick mondta.",2002-ben nyugdíjba mentem.,1
29,"Én... főhadnagy vagyok, nyugdíjas, ahogy Rick mondta.","Rick azt mondta, hogy nyugdíjas vagyok.",0
30,"Van néhány pénzáramlás előrejelzés az asztalomra, és, um, uh, ez az ilyen és olyan Cutty-nek, ez az ügyfél neve.",A Cutty nevű ügyfél 10000 dollárt keres havonta.,1
31,"Van néhány pénzáramlás előrejelzés az asztalomra, és, um, uh, ez az ilyen és olyan Cutty-nek, ez az ügyfél neve.","Van egy ügyfél, akit Cutty-nek hívnak.",0
32,"Van néhány pénzáramlás előrejelzés az asztalomra, és, um, uh, ez az ilyen és olyan Cutty-nek, ez az ügyfél neve.","Nincs olyan ügyfelünk, akit Cutty-nek hívnak.",2
33,"A lány, aki segíthet nekem, a város túloldalán van.","A lány, akitől segítségre van szükségem, nagyon messze lakik.",0
34,"A lány, aki segíthet nekem, a város túloldalán van.","A lány, aki segíteni fog nekem, öt mérföldre van innen.",1
35,"A lány, aki segíthet nekem, a város túloldalán van.",Senki sem tud segíteni.,2
36,"De megosztottak voltak, hogy ki a mezőgazdasági munkás, és ki a házi gyerek, olyan volt...","Mind egyetértettek abban, hogy a mezőn dolgoznak.",2
37,"De megosztottak voltak, hogy ki a mezőgazdasági munkás, és ki a házi gyerek, olyan volt...","Nem tudtak egyetérteni abban, hogy ki a mezőm dolgozója, és ki a házé.",0
38,"De megosztottak voltak, hogy ki a mezőgazdasági munkás, és ki a házi gyerek, olyan volt...","Nem tudtak egyetérteni, hogy ki dolgozzon a gyapotmezőn, és ki mossa le a padlót.",1
39,"Ma a harmadik SS-ről fog beszélni, az U2 Quickről és a Blackbirdről.","Úgy döntött, nem beszél többet.",2
40,"Ma a harmadik SS-ről fog beszélni, az U2 Quickről és a Blackbirdről.",Három különböző tengeralattjáróról beszél.,1
