,premise,hypothesis,label
0,"En edes ajatellut sitä, mutta olin niin turhautunut, - että päädyin puhumaan hänelle uudelleen.",En ole enää puhunut hänelle.,2
1,"En edes ajatellut sitä, mutta olin niin turhautunut, - että päädyin puhumaan hänelle uudelleen.","Olin niin järkyttynyt, että aloin taas puhua hänelle.",0
2,"En edes ajatellut sitä, mutta olin niin turhautunut, - että päädyin puhumaan hänelle uudelleen.",Meillä oli hieno keskustelu.,1
3,"Luulin, että se oli etuoikeus, ja se on yhä, olin ainoa yhdeksän kaksi kaksi Ex-O joka oli AFFC Air Force Career kenttä.","En tiennyt, etten ollut ainoa kentällä sinä päivänä.",1
4,"Luulin, että se oli etuoikeus, ja se on yhä, olin ainoa yhdeksän kaksi kaksi Ex-O joka oli AFFC Air Force Career kenttä.","Luulin, että vain minulla on se numero.",0
5,"Luulin, että se oli etuoikeus, ja se on yhä, olin ainoa yhdeksän kaksi kaksi Ex-O joka oli AFFC Air Force Career kenttä.","Meille kaikille annettiin sama numero. Ei väliä, mitä etuja meille luvattiin, kaikki oli valetta.",2
6,"He sanoivat, että minut kutsuttaisiin erääseen tyyppiin.",Minulle ei kerrottu kenenkään tapaamisesta.,2
7,"He sanoivat, että minut kutsuttaisiin erääseen tyyppiin.","Minulle kerrottiin, että joku tyyppi kutsuisi minut tapaamaan.",0
8,"He sanoivat, että minut kutsuttaisiin erääseen tyyppiin.",Hän tuli vähän myöhään.,1
9,"Voisit puhua siitä niin paljon, että jätän sen väliin.","Haluan kertoa kaiken, mitä tiedän siitä!",2
10,"Voisit puhua siitä niin paljon, että jätän sen väliin.","En puhu siitä, vaikka on paljon kerrottavaa.",0
11,"Voisit puhua siitä niin paljon, että jätän sen väliin.","En puhu kaupungin historiasta, koska on liikaa kerrottavaa.",1
12,"Se oli tärkein asia, jota halusimme pelastaa, koska ei ollut mitään keinoa heittää 20 megatonnin H-pommia 30:sta, C124:stä.",Emme välittäneet mitään.,2
13,"Se oli tärkein asia, jota halusimme pelastaa, koska ei ollut mitään keinoa heittää 20 megatonnin H-pommia 30:sta, C124:stä.",Halusimme pelastaa yhden asian enemmän kuin muut.,0
14,"Se oli tärkein asia, jota halusimme pelastaa, koska ei ollut mitään keinoa heittää 20 megatonnin H-pommia 30:sta, C124:stä.","Halusimme pelastaa vetypommin, koska se oli niin vaikea käsitellä.",1
15,"En ole varma, miksi.",Olen varma syistä.,2
16,"En ole varma, miksi.","En tiedä, miksi hän vaihtoi koulua.",1
17,"En ole varma, miksi.","En tiedä, miksi niin kävi.",0
18,"Fannie Flono on kasvanut Augusta'ssa, Georgia'ssa. Hän kertoo tarinoita lapsuudestaan.",Fannie Flono ei voi kertoa tarinoita tänään.,2
19,"Fannie Flono on kasvanut Augusta'ssa, Georgia'ssa. Hän kertoo tarinoita lapsuudestaan.","Fannie Flono on täällä ja hän kertoo meille lapsuusjuttuja kasvamistaan Augustaan, Georgiaan.",0
20,"Fannie Flono on kasvanut Augusta'ssa, Georgia'ssa. Hän kertoo tarinoita lapsuudestaan.",Fannie Flono pystyi puhumaan meille tänään kiireisestä aikataulustaan huolimatta.,1
21,Ja minä olin laittanut viisi erillisjoukkoa U2:sta.,Hoidin U2:n kanssa.,0
22,Ja minä olin laittanut viisi erillisjoukkoa U2:sta.,En ole tehnyt mitään U2:n kanssa.,2
23,Ja minä olin laittanut viisi erillisjoukkoa U2:sta.,Työskentelin U2:n kanssa 40 vuotta.,1
24,"Minä olin ainoa, joka ohjasi säätölaitteita - testissä miniatyyri-korkeuskammioissa.","En pitänyt siitä, että vain minä tein testit.",1
25,"Minä olin ainoa, joka ohjasi säätölaitteita - testissä miniatyyri-korkeuskammioissa.",Testit tehtiin miniatyyri-korkeuskammioissa.,0
26,"Minä olin ainoa, joka ohjasi säätölaitteita - testissä miniatyyri-korkeuskammioissa.",Muutamat meistä ajoivat säätölaitteita.,2
27,"Olen ylikersantti, eläkkeellä, kuten Rick sanoi.",Teen yhä töitä.,2
28,"Olen ylikersantti, eläkkeellä, kuten Rick sanoi.",Eläkkeelle vuonna 2002.,1
29,"Olen ylikersantti, eläkkeellä, kuten Rick sanoi.","Rick kertoi, että olen eläkkeellä.",0
30,Pöydälläni on muutama kassavirta-arvion tulos. Se on sellaiselle Cuttylle.,Cutty-niminen asiakas tienaa 10000 dollaria kuukaudessa.,1
31,Pöydälläni on muutama kassavirta-arvion tulos. Se on sellaiselle Cuttylle.,- Meillä on asiakas nimeltä Cutty.,0
32,Pöydälläni on muutama kassavirta-arvion tulos. Se on sellaiselle Cuttylle.,Meillä ei ole Cutty-nimisiä asiakkaita.,2
33,"Tyttö, joka voi auttaa minua, on kaupungin toisella puolella.","Tyttö, jolta tarvitsen apua, asuu kaukana.",0
34,"Tyttö, joka voi auttaa minua, on kaupungin toisella puolella.","Tyttö, joka auttaa minua, on 5 mailin päässä.",1
35,"Tyttö, joka voi auttaa minua, on kaupungin toisella puolella.",Kukaan ei voi auttaa minua.,2
36,"Mutta he olivat jakautuneet siitä, ketkä olivat kenttäpoikia ja ketkä talon lapsia. Se oli tavallaan...",He kaikki sopivat työskentelevänsä pelloilla.,2
37,"Mutta he olivat jakautuneet siitä, ketkä olivat kenttäpoikia ja ketkä talon lapsia. Se oli tavallaan...","He eivät olleet samaa mieltä siitä, kuka oli kenttämies ja kuka kuuluisi taloon.",0
38,"Mutta he olivat jakautuneet siitä, ketkä olivat kenttäpoikia ja ketkä talon lapsia. Se oli tavallaan...","He eivät sopineet, kenen pitäisi työskennellä puuvillapellolla ja kenen pitäisi pyyhkiä lattiat.",1
39,"Tänään hän kertoo meille kolmannesta SS:stä, U2 Quickistä ja Blackbirdistä.",Hän on päättänyt olla puhumatta enää.,2
40,"Tänään hän kertoo meille kolmannesta SS:stä, U2 Quickistä ja Blackbirdistä.",Hän puhuu kolmesta eri sukellusveneestä.,1
41,"Tänään hän kertoo meille kolmannesta SS:stä, U2 Quickistä ja Blackbirdistä.",Hän puhuu kolmesta asiasta.,0
42,"Heillä oli viisi lasta, joista yksi kuoli.",Kaikki heidän lapsensa selvisivät.,2
43,"Heillä oli viisi lasta, joista yksi kuoli.",Yksi lapsista kuoli.,0
44,"Heillä oli viisi lasta, joista yksi kuoli.",Kuollut lapsi syntyi sairaana.,1
45,"Androv Gromikov ei tietenkään vastannut, mutta meillä oli kaikki tiedot U2:n ottamista elokuvista.",U2 otti paljon filmiä.,0
46,"Androv Gromikov ei tietenkään vastannut, mutta meillä oli kaikki tiedot U2:n ottamista elokuvista.",U2 otti tonnin filmiä vedestä.,1
47,"Androv Gromikov ei tietenkään vastannut, mutta meillä oli kaikki tiedot U2:n ottamista elokuvista.","Meillä ei ollut kuvaa, joten meidän oli vain arvailtava.",2
