,premise,hypothesis,label
0,"Ọfọn, echetụdịghị m echiche banyere nke ahụ, ma enwere m nkụda mmụọ, ma, agara m agwa ya okwu ọzọ.",Agwaghị m ya okwu ọzọ.,2
1,"Ọfọn, echetụdịghị m echiche banyere nke ahụ, ma enwere m nkụda mmụọ, ma, agara m agwa ya okwu ọzọ.",Iwe were m nke ukwuu nke na amalitere m ịgwa ya okwu ọzọ.,0
2,"Ọfọn, echetụdịghị m echiche banyere nke ahụ, ma enwere m nkụda mmụọ, ma, agara m agwa ya okwu ọzọ.",Anyị nwere mkparịta ụka magburu onwe ya.,1
3,"Echere m na nke ahụ bụ ihe ùgwù, ma ọ ka bụ, ọ ka bụ, abụ m naanị itoolu abụọ abụọ Ex-O nke bụ AFFC Air Force Career ubi.",Amaghị m na ọ bụghị nanị m nọ n'ọhịa ahụ n'ụbọchị ahụ.,1
4,"Echere m na nke ahụ bụ ihe ùgwù, ma ọ ka bụ, ọ ka bụ, abụ m naanị itoolu abụọ abụọ Ex-O nke bụ AFFC Air Force Career ubi.",Enwere m echiche na ọ bụ naanị m nwere nọmba ahụ n'ọgbọ agha AFFC Air Force Career.,0
5,"Echere m na nke ahụ bụ ihe ùgwù, ma ọ ka bụ, ọ ka bụ, abụ m naanị itoolu abụọ abụọ Ex-O nke bụ AFFC Air Force Career ubi.","E nyere anyị nile otu ọnụ ọgụgụ ahụ n'agbanyeghị ihe ùgwù ndị e kwere anyị ná nkwa inye anyị, ọ bụ ụgha.",2
6,"Ha gwara m na, uh, na a ga-akpọ m otu nwoke n'ikpeazụ ka m zute ya.",Ọ dịghị mgbe a gwara m ihe ọ bụla banyere izute onye ọ bụla.,2
7,"Ha gwara m na, uh, na a ga-akpọ m otu nwoke n'ikpeazụ ka m zute ya.",A gwara m na a ga-akpọta otu nwoke ka mụ na ya hụ.,0
8,"Ha gwara m na, uh, na a ga-akpọ m otu nwoke n'ikpeazụ ka m zute ya.",Nwoke ahụ bịara n'oge.,1
9,E nwere ọtụtụ ihe ị pụrụ ikwu banyere ya na m ga-agbada nke ahụ.,Achọrọ m ịgwa gị ihe niile m maara banyere ya!,2
10,E nwere ọtụtụ ihe ị pụrụ ikwu banyere ya na m ga-agbada nke ahụ.,"Agaghị m ekwu banyere nke ahụ, ọ bụ ezie na e nwere ọtụtụ ihe ị ga-ekpuchi.",0
11,E nwere ọtụtụ ihe ị pụrụ ikwu banyere ya na m ga-agbada nke ahụ.,Agaghị m ekwu maka akụkọ obodo a n'ihi na o nwere ọtụtụ ihe a ga-ekwu.,1
12,"Nke ahụ bụ ihe mbụ anyị chọrọ ịzọpụta ebe ọ bụ na ọ dịghị ụzọ ọ bụla isi tụfuo bọmbụ H-megaton 20 site na 30, C124.",Anyị achọghị ichekwa ihe ọ bụla.,2
