,premise,hypothesis,label
0,"சரி, நான் கூட என்று நினைக்கவில்லை, ஆனால் நான் மிகவும் ஏமாற்றமடைந்தேன், மற்றும், நான் மீண்டும் அவருடன் பேசி முடிந்தது.",நான் மீண்டும் அவருடன் பேசவில்லை.,2
1,"சரி, நான் கூட என்று நினைக்கவில்லை, ஆனால் நான் மிகவும் ஏமாற்றமடைந்தேன், மற்றும், நான் மீண்டும் அவருடன் பேசி முடிந்தது.",நான் மிகவும் வருத்தப்பட்டேன் நான் மீண்டும் அவருடன் பேச தொடங்கியது.,0
2,"சரி, நான் கூட என்று நினைக்கவில்லை, ஆனால் நான் மிகவும் ஏமாற்றமடைந்தேன், மற்றும், நான் மீண்டும் அவருடன் பேசி முடிந்தது.",நாம் ஒரு பெரிய பேச்சு இருந்தது.,1
3,"நான் நினைத்தேன் அது ஒரு சலுகை, அது இன்னும், அது இன்னும், நான் மட்டுமே ஒன்பது இரண்டு இரண்டு முன்னாள் O இருந்தது இது என் AFFC விமானப்படை வாழ்க்கை துறையில் இருந்தது.",அன்று நான் மட்டும் களத்தில் இல்லை என்பதை நான் உணரவில்லை.,1
4,"நான் நினைத்தேன் அது ஒரு சலுகை, அது இன்னும், அது இன்னும், நான் மட்டுமே ஒன்பது இரண்டு இரண்டு முன்னாள் O இருந்தது இது என் AFFC விமானப்படை வாழ்க்கை துறையில் இருந்தது.",நான் AFFC விமானப்படை வாழ்க்கை துறையில் அந்த எண் கொண்ட ஒரே ஒரு என்று எண்ணம் இருந்தது.,0
5,"நான் நினைத்தேன் அது ஒரு சலுகை, அது இன்னும், அது இன்னும், நான் மட்டுமே ஒன்பது இரண்டு இரண்டு முன்னாள் O இருந்தது இது என் AFFC விமானப்படை வாழ்க்கை துறையில் இருந்தது.","எங்களுக்கு வழங்கப்படும் என வாக்குறுதியளிக்கப்பட்ட சலுகைகள் எதுவாக இருந்தாலும், அவை அனைத்தும் பொய்யானவை.",2
6,"அவர்கள், என்னை, இம், என்று நான் சந்தித்து இறுதியில் ஒரு பையன் அழைக்கப்பட்டார் என்று கூறினார்.",நான் யாரையும் சந்திப்பது பற்றி எதுவும் சொல்லவில்லை.,2
7,"அவர்கள், என்னை, இம், என்று நான் சந்தித்து இறுதியில் ஒரு பையன் அழைக்கப்பட்டார் என்று கூறினார்.",நான் சந்திக்க ஒரு பையன் அழைக்கப்படும் என்று எனக்கு கூறப்பட்டது.,0
8,"அவர்கள், என்னை, இம், என்று நான் சந்தித்து இறுதியில் ஒரு பையன் அழைக்கப்பட்டார் என்று கூறினார்.",பையன் ஒரு பிட் தாமதமாக வந்தது.,1
9,நீங்கள் பற்றி பேச முடியும் என்று நிறைய இருக்கிறது நான் அதை கடந்து போகிறேன்.,நான் அதை பற்றி எனக்கு தெரியும் என்று எல்லாம் சொல்ல வேண்டும்!,2
