,premise,hypothesis,label
0,"Chaytaqa mana yuyasqaychu, chaywanpis mayta phiñakusqayrayku, paywan parlayta qallarerqani.",Mana paywan parlasharqaniñachu.,2
1,"Chaytaqa mana yuyasqaychu, chaywanpis mayta phiñakusqayrayku, paywan parlayta qallarerqani.","Chaytaj mayta phiñacherqa, chayraykutaj paywan parlayta qallarerqani.",0
2,"Chaytaqa mana yuyasqaychu, chaywanpis mayta phiñakusqayrayku, paywan parlayta qallarerqani.",Allin parlayta atillarqayku.,1
3,"Chaytaj, mayta yanapawarqa, kunanpis yanapawanpuni. Ñoqa sapallan karqani 9-2-2 Ex-O, chaytaj AFFC Air Forcepi llankʼayniy karqa.","Chay pʼunchayqa, mana noqa sapallanchu campopi kasqayta yacharqani.",1
4,"Chaytaj, mayta yanapawarqa, kunanpis yanapawanpuni. Ñoqa sapallan karqani 9-2-2 Ex-O, chaytaj AFFC Air Forcepi llankʼayniy karqa.","Ñoqa piensarqani, chay númerotaqa, ñuqallaña chay Air Force Career Camp nisqapi tarini, nispa.",0
5,"Chaytaj, mayta yanapawarqa, kunanpis yanapawanpuni. Ñoqa sapallan karqani 9-2-2 Ex-O, chaytaj AFFC Air Forcepi llankʼayniy karqa.","Tukuypis kikillantaña kasharqayku, imachus kanankuta nispapis, tukuyqa llulla karqa.",2
6,"Paykunaqa niwarqanku, tukukuyninpi uj runata wajyarinayta.",Mana ni jaykʼaj ni jaykʼaj ni piwanpas tinkukorqanichu.,2
7,"Paykunaqa niwarqanku, tukukuyninpi uj runata wajyarinayta.",Niwarqankutaj uj runawan tinkunaypaj wajyasqa kananta.,0
8,"Paykunaqa niwarqanku, tukukuyninpi uj runata wajyarinayta.",Chay runaqa pisi tiempollamantaña chayamurqa.,1
9,"Chaypi parlajqa ashkha imas kan, chayrayku mana parlayta atisajchu.",Chaymanta tukuy imata willasqayki.,2
10,"Chaypi parlajqa ashkha imas kan, chayrayku mana parlayta atisajchu.","Chaykunamantaqa mana parlaymanchu, chaywanpis achkha imasta parlay tiyan.",0
11,"Chaypi parlajqa ashkha imas kan, chayrayku mana parlayta atisajchu.","Mana kay llakta historiamanta parlashanichu, ashka willanay tiyan.",1
12,"Chaytaj ñaupajta qhawananchej karqa, mana atillasqanrayku 20 megatoneladasniyoj bomba hidrógenota 30 kilosniyoj bomba C-124 nisqawan chʼusajman churanapaj.",Mana imachus manachus kasqantaqa mana qhawachikurqaykuchu.,2
13,"Chaytaj ñaupajta qhawananchej karqa, mana atillasqanrayku 20 megatoneladasniyoj bomba hidrógenota 30 kilosniyoj bomba C-124 nisqawan chʼusajman churanapaj.","Chaytaj, tukuy imamanta astawan salvawananchejpaj yanapawarqanchej.",0
14,"Chaytaj ñaupajta qhawananchej karqa, mana atillasqanrayku 20 megatoneladasniyoj bomba hidrógenota 30 kilosniyoj bomba C-124 nisqawan chʼusajman churanapaj.","Chay bomba hidrógenota mana chinkachiyta munarqaykuchu, chayrayku mana atipayta atirqaykuchu.",1
15,Chayrayku mana yachanichu imarayku.,"Chaypaqqa, imaraykuchus chayta yachani.",2
16,Chayrayku mana yachanichu imarayku.,Mana yachanichu imaraykutaj escuelata cambiarqa.,1
17,Chayrayku mana yachanichu imarayku.,Mana yachanichu imarayku chay jina kasqanta.,0
18,"Kayqa Fannie Flono, Augusta llaqtapi wiñarqan, Georgia suyupi, wawaykuq kasqanmanta willanampaqmi.","Fannie Flonoqa, mana ima willakuytapis willasunmanchu.",2
19,"Kayqa Fannie Flono, Augusta llaqtapi wiñarqan, Georgia suyupi, wawaykuq kasqanmanta willanampaqmi.","Fannie Flono kaypi kashan, paytaq willanqa Augusta, Georgia llaqtapi wiñasqanmanta, wawaykuq kasqanmanta.",0
20,"Kayqa Fannie Flono, Augusta llaqtapi wiñarqan, Georgia suyupi, wawaykuq kasqanmanta willanampaqmi.","Fannie Flonoqa, tukuy imata ruwananta saqispan, kay pʼunchaypi parlarqa.",1
21,U2 nisqamantaqa phishqa kaqkunata churarqani.,"U2 nisqawantaj, noqa atipayta aterqani.",0
22,U2 nisqamantaqa phishqa kaqkunata churarqani.,U2 nisqawan mana parlariqchu kani.,2
23,U2 nisqamantaqa phishqa kaqkunata churarqani.,"U2 nisqapi llankʼarqani, 40 watasta.",1
24,"Noqa sapallan kani chay reguladoresta ruwarqani, chay testopi, chay altitudpi kaj kamaraspi.","Mana munarqanichu chaykunataqa, manaqa mana.",1
25,"Noqa sapallan kani chay reguladoresta ruwarqani, chay testopi, chay altitudpi kaj kamaraspi.","Chaytaj, uj kʼuchupi, uj kʼuchupi ima, rikukorqa.",0
26,"Noqa sapallan kani chay reguladoresta ruwarqani, chay testopi, chay altitudpi kaj kamaraspi.","Wakinqa, chay wakichiykunata ruwarqayku.",2
27,"Noqaqa Rickpa nisqanman hinam, sergente kuraq kani.",Kunanpis llankʼashanpuni.,2
28,"Noqaqa Rickpa nisqanman hinam, sergente kuraq kani.","2002 watapi, jubilarqani.",1
29,"Noqaqa Rickpa nisqanman hinam, sergente kuraq kani.",Rickqa willarqanki jubilasqa kasqaymanta.,0
30,"Qullqi qusqanmanta willakuykuna, chay qusqaypiqa, Cutty sutiyoq runapaqmi.","Cutty sutiyoj runaqa, 10.000 dólaresta ganan killapi.",1
31,"Qullqi qusqanmanta willakuykuna, chay qusqaypiqa, Cutty sutiyoq runapaqmi.",Cutty sutiyoj runa.,0
32,"Qullqi qusqanmanta willakuykuna, chay qusqaypiqa, Cutty sutiyoq runapaqmi.",Mana Cutty sutiyoj clientesniykoqa kanchu.,2
33,Chay sipasqa llajtapi kashan.,"Chay sipasqa, mana chayllachu kashan.",0
34,Chay sipasqa llajtapi kashan.,Chay sipasqa 8 kilometros karupi kashan.,1
35,Chay sipasqa llajtapi kashan.,Ni pipis yanapawanmanchu.,2
36,"Ichaqa, iskayman t'aqakurqanku, pichus chakrapi llank'aq, pichus wasipi llank'aq, chaymanta...",Paykunaqa chakrakunapi llankʼanankupaqmi tantearqanku.,2
37,"Ichaqa, iskayman t'aqakurqanku, pichus chakrapi llank'aq, pichus wasipi llank'aq, chaymanta...","Mana allin ruwaq kasqanmanta, wasimpi tiyaq kasqanmanta ima.",0
38,"Ichaqa, iskayman t'aqakurqanku, pichus chakrapi llank'aq, pichus wasipi llank'aq, chaymanta...","Chaypi mana allin yuyayniyuq kasqankurayku, pichus chakrapi llankʼanan tiyan, pichus chakrata chʼakichinan tiyan, chaykunamanta mana tʼukurqankuchu.",1
39,"Kunanqa, 3 kaq SS, U2 Quick, Blackbird nisqamanta parlarisun.",Payqa manaña willananta munanchu.,2
40,"Kunanqa, 3 kaq SS, U2 Quick, Blackbird nisqamanta parlarisun.",Payqa kimsa submarinosmanta parlarqa.,1
41,"Kunanqa, 3 kaq SS, U2 Quick, Blackbird nisqamanta parlarisun.",Kimsa imasmanta parlarqa.,0
42,"Pichqa wawanku karqa, huknin wañupurqan.","Tukuy wawasninkutaj, wañuymanta kawsanqanku.",2
43,"Pichqa wawanku karqa, huknin wañupurqan.",Chay phichqa wawasmanta uj wañuporqa.,0
44,"Pichqa wawanku karqa, huknin wañupurqan.",Wawaqa onqoywan nacekurqan.,1
45,"Androv Gromikovqa mana ima niytapis kutichirqachu, chaywanpis U2 nisqa qelqasqanpi tukuy ima yachasqanchis kasqa.","U2 nisqaqa, achka fotokunata jap'irqan.",0
