,premise,hypothesis,label
0,"我甚至沒有想到, 但我很喪,",我從來沒有跟他說過話.,2
1,"我甚至沒有想到, 但我很喪,","我很喪,",0
2,"我甚至沒有想到, 但我很喪,",我們很好地聊了下.,1
3,"我認為這是一個特權, 依然是, 我是唯一的九二二前軍官,",我並沒有意識到我不是那天在球場上唯一的人.,1
4,"我認為這是一個特權, 依然是, 我是唯一的九二二前軍官,","沒有人知道我在哪裡,",0
5,"我認為這是一個特權, 依然是, 我是唯一的九二二前軍官,","我們都得到相同的數字,",2
6,"他們告訴我,",沒有人告訴我會遇到任何人.,2
7,"他們告訴我,",接下來我們會在哪裡?,0
8,"他們告訴我,",這個人來得有點晚.,1
9,"這裡有許多事情可以談論,",我希望告訴你我知道的一切!,2
10,"這裡有許多事情可以談論,","雖然有很多事情要說,",0
11,"這裡有許多事情可以談論,","我不會談論這個城市的歷史,",1
12,沒有任何辦法將20兆的氣炸彈從30兆的C124中拋棄.,我們並不關心任何事.,2
13,沒有任何辦法將20兆的氣炸彈從30兆的C124中拋棄.,"我們想要拯救一件事,",0
14,沒有任何辦法將20兆的氣炸彈從30兆的C124中拋棄.,"我們想拯救水爆,",1
15,我不清楚為什麼會這樣.,我很肯定為什麼.,2
16,我不清楚為什麼會這樣.,我不知道為什麼他轉學.,1
17,我不清楚為什麼會這樣.,我不知道為什麼發生了.,0
18,她將會談談她童年的一些故事.,"很難讓我們知道她在哪裡,",2
19,她將會談談她童年的一些故事.,來自加州奧古斯塔的童年故事.,0
20,她將會談談她童年的一些故事.,"儘管她日程安排繁忙,",1
21,我也把U2的五個部隊出.,我跟U2一起處理.,0
22,我也把U2的五個部隊出.,我根本沒有與U2打交道.,2
23,我也把U2的五個部隊出.,"我每天都在U2的分隊工作,",1
24,只有我在小型高空室中執行調節器.,"沒有人能控制這些測試,",1
25,只有我在小型高空室中執行調節器.,試驗是在小型高度室中進行的.,0
26,只有我在小型高空室中執行調節器.,我們有些人在測試中使用調節器.,2
27,"我是一個退休的軍曹,",我現在仍在工作.,2
28,"我是一個退休的軍曹,",我在2002年退休.,1
29,"我是一個退休的軍曹,",沒有人知道我在哪裡.,0
30,預計會發生什麼事? 預計會發生什麼事?,這位叫卡蒂的客戶每月賺10萬美元.,1
31,預計會發生什麼事? 預計會發生什麼事?,我們有個叫卡蒂的客戶.,0
32,預計會發生什麼事? 預計會發生什麼事?,我們沒有任何名為卡蒂的客戶.,2
33,能幫助我的女孩就在這個城市的另一端.,我需要幫助的女孩住在很遠的地方.,0
34,能幫助我的女孩就在這個城市的另一端.,幫助我的人在五英里外.,1
35,能幫助我的女孩就在這個城市的另一端.,沒有人能幫助我.,2
36,"他們分別是誰是農夫,誰是家裡的孩子,",他們都同意他們都在田地工作.,2
37,"他們分別是誰是農夫,誰是家裡的孩子,","他們在這家裡的位置與工作位置上,",0
38,"他們分別是誰是農夫,誰是家裡的孩子,","他們無法同意誰應該在棉花田工作,",1
39,"接下來我們將討論第三個SS,U2快速和黑鳥.",他決定不再說話.,2
40,"接下來我們將討論第三個SS,U2快速和黑鳥.",他說的是三艘不同的潛艇.,1
41,"接下來我們將討論第三個SS,U2快速和黑鳥.",他談論三個事.,0
42,"他們只有五個孩子,",他們的孩子都活了下來.,2
43,"他們只有五個孩子,","五個孩子中,",0
