,premise,hypothesis,label
0,"Je n'y pensais même pas, mais j'étais tellement frustrée, et j'ai fini par lui parler à nouveau.",Je ne lui ai plus parlé.,2
1,"Je n'y pensais même pas, mais j'étais tellement frustrée, et j'ai fini par lui parler à nouveau.",J'étais tellement bouleversée que j'ai recommencé à lui parler.,0
2,"Je n'y pensais même pas, mais j'étais tellement frustrée, et j'ai fini par lui parler à nouveau.",On a eu une bonne conversation.,1
3,"Je pensais que c'était un privilège, et c'est toujours le cas, j'étais le seul ex-officier de l'AFFC dans le domaine de ma carrière dans l'armée de l'air.",Je n'étais pas conscient que je n'étais pas la seule personne sur le terrain ce jour-là.,1
4,"Je pensais que c'était un privilège, et c'est toujours le cas, j'étais le seul ex-officier de l'AFFC dans le domaine de ma carrière dans l'armée de l'air.",J'avais l'impression d'être le seul à avoir ce numéro dans le champ de carrière de l'AFFC.,0
5,"Je pensais que c'était un privilège, et c'est toujours le cas, j'étais le seul ex-officier de l'AFFC dans le domaine de ma carrière dans l'armée de l'air.","On nous a donné le même nombre exact, peu importe les privilèges qui nous étaient promis, c'était un mensonge.",2
6,Ils m'ont dit qu'ils m'appelleraient un type à la fin pour que je le rencontre.,On ne m'a jamais dit de rencontrer quelqu'un.,2
7,Ils m'ont dit qu'ils m'appelleraient un type à la fin pour que je le rencontre.,On m'a dit qu'un type allait venir me voir.,0
8,Ils m'ont dit qu'ils m'appelleraient un type à la fin pour que je le rencontre.,Le type est arrivé un peu tard.,1
9,Il y a tellement de choses dont vous pourriez parler que je vais sauter ça.,Je veux vous dire tout ce que je sais à ce sujet!,2
10,Il y a tellement de choses dont vous pourriez parler que je vais sauter ça.,"Je ne parlerai pas de ça, même s'il y a beaucoup à couvrir.",0
11,Il y a tellement de choses dont vous pourriez parler que je vais sauter ça.,Je ne parlerai pas de l'histoire de la ville parce qu'il y a trop à dire.,1
12,"C'était la chose principale que nous voulions sauver puisqu'il n'y avait aucun moyen de déposer une bombe H de 20 mégatonnes sur un 30, un C124.",On s'en fout de tout sauver.,2
13,"C'était la chose principale que nous voulions sauver puisqu'il n'y avait aucun moyen de déposer une bombe H de 20 mégatonnes sur un 30, un C124.",Nous voulions sauver une chose plus que tout le reste.,0
14,"C'était la chose principale que nous voulions sauver puisqu'il n'y avait aucun moyen de déposer une bombe H de 20 mégatonnes sur un 30, un C124.",On voulait sauver la bombe H parce qu'elle était trop dure à gérer.,1
15,Je ne sais pas pourquoi.,Je suis certain de la raison.,2
16,Je ne sais pas pourquoi.,Je ne sais pas pourquoi il a changé d'école.,1
