,premise,hypothesis,label
0,"আমি এটা ভাবতেও পারিনি, কিন্তু আমি খুব হতাশ হয়ে গিয়েছিলাম, এবং, আমি আবার তার সাথে কথা বলেছি।",আমি আর তার সাথে কথা বলিনি।,2
1,"আমি এটা ভাবতেও পারিনি, কিন্তু আমি খুব হতাশ হয়ে গিয়েছিলাম, এবং, আমি আবার তার সাথে কথা বলেছি।",আমি এতটাই বিরক্ত হয়েছিলাম যে আমি আবার তার সাথে কথা বলতে শুরু করলাম।,0
2,"আমি এটা ভাবতেও পারিনি, কিন্তু আমি খুব হতাশ হয়ে গিয়েছিলাম, এবং, আমি আবার তার সাথে কথা বলেছি।",আমরা দারুণ কথা বলেছি।,1
3,"আমি ভেবেছিলাম এটা একটা সুযোগ, এবং এখনো এটা আছে, আমি একমাত্র ৯২২ প্রাক্তন ও' ছিলাম যা আমার এএফএফসি এয়ার ফোর্স ক্যারিয়ার ক্ষেত্র ছিল।","আমি জানতাম না যে, সেদিন মাঠে আমি একা ছিলাম না।",1
4,"আমি ভেবেছিলাম এটা একটা সুযোগ, এবং এখনো এটা আছে, আমি একমাত্র ৯২২ প্রাক্তন ও' ছিলাম যা আমার এএফএফসি এয়ার ফোর্স ক্যারিয়ার ক্ষেত্র ছিল।",আমি ভাবছিলাম এফএফসি এয়ার ফোর্স ক্যারিয়ার ফিল্ডে আমিই একমাত্র যার নম্বর আছে।,0
5,"আমি ভেবেছিলাম এটা একটা সুযোগ, এবং এখনো এটা আছে, আমি একমাত্র ৯২২ প্রাক্তন ও' ছিলাম যা আমার এএফএফসি এয়ার ফোর্স ক্যারিয়ার ক্ষেত্র ছিল।","আমাদের সকলকে একই সংখ্যা দেওয়া হয়েছিল, আমাদের যেই সুবিধা দেওয়া হবে তার কোন ব্যাপার না, সবই ছিল মিথ্যা।",2
6,"তারা আমাকে বলেছিল, শেষের দিকে আমাকে একজন লোকের সাথে দেখা করতে বলা হবে।",আমাকে কখনো বলা হয়নি কারো সাথে দেখা করার কথা।,2
7,"তারা আমাকে বলেছিল, শেষের দিকে আমাকে একজন লোকের সাথে দেখা করতে বলা হবে।",আমাকে বলা হয়েছিল একজন লোককে আমার সাথে দেখা করতে বলা হবে।,0
8,"তারা আমাকে বলেছিল, শেষের দিকে আমাকে একজন লোকের সাথে দেখা করতে বলা হবে।",লোকটা একটু দেরিতে এসেছে।,1
9,"অনেক কথা আছে যেটা নিয়ে কথা বলা যায়, আমি সেটা এড়িয়ে যাবো।",আমি তোমাকে সব কিছু বলতে চাই যা আমি জানি!,2
10,"অনেক কথা আছে যেটা নিয়ে কথা বলা যায়, আমি সেটা এড়িয়ে যাবো।","আমি এ ব্যাপারে কথা বলবো না, যদিও অনেক কিছু আছে যা নিয়ে আলোচনা করতে হবে।",0
11,"অনেক কথা আছে যেটা নিয়ে কথা বলা যায়, আমি সেটা এড়িয়ে যাবো।",আমি শহরের ইতিহাস নিয়ে কথা বলবো না কারণ বলার মতো অনেক কিছু আছে।,1
12,"এটা ছিল আমাদের প্রথম কাজ, যেহেতু ২০ মেগাটন হাইড্রোজেন বোমা ফেলে দেয়ার কোন উপায় ছিল না ৩০, সি১২৪ থেকে।",আমরা কোন কিছু সংরক্ষণ করতে চাইনি।,2
13,"এটা ছিল আমাদের প্রথম কাজ, যেহেতু ২০ মেগাটন হাইড্রোজেন বোমা ফেলে দেয়ার কোন উপায় ছিল না ৩০, সি১২৪ থেকে।",আমরা একটা জিনিসকে বাঁচাতে চেয়েছিলাম বাকিদের থেকে বেশি।,0
