Response:  वे नाजुक होते.
Response:  B
Response:  ए
Response:  B
Response:  उन्हाळा
Response:  त्या दासी खेळत होती.
Response:  ए
Response:  बाल्कनी
Response:  A
Response:  ब
Response:  बी
Response:  ब
Response:  बी
Response:  ए
Response:  बी
Response:  वहन करता येत नाही
Response:  B
Response:  वह व्यक्ति सोचता
Response:  ब
Response:  ब
Response:  बी
Response:  ब
Response:  B
Response:  ब
Response:  B
Response:  ब
Response:  बी
Response:  बी
Response:  B
Response:  बी
Response:  त्या पूल डेकवर पळत होती.
Response:  बी
Response:  बी
Response:  पर्याय B
Response:  B
Response:  बी
Response:  B
Response:  बी
Response:  ब
Response:  ब
Response:  बी
Response:  ब
Response:  बी
Response:  ए
Response:  बी
Response:  A
Response:  उसका विवाह
Response:  B
Response:  ग्राहक ने उसे पैसे दिए
Response:  ब
Response:  नाश्ता
Response:  B
Response:  बी
Response:  ब
Response:  ब
Response:  B
Response:  ब
Response:  B
Response:  बी
Response:  ब
Response:  B
Response:  निकाल निकाल
Response:  बी
Response:  हाथ
Response:  बेस
Response:  B
Response:  सूर्य पश्चिमेला उगवतो
Response:  पानी उथला होता
Response:  ब
Response:  competition
Response:  गवत घाणेरडे
Response:  बी
Response:  वह समुद्रकिनारी गेला.
Response:  A
Response:  B
Response:  A
Response:  ब
Response:  बी
Response:  B
Response:  त्या कुंपणावर आदळल्या
Response:  B
Response:  वे
Response:  B
Response:  बी
Response:  B
Response:  स्वप्न
Response:  ब
Response:  न
Response:  ए
Response:  ब
Response:  B
Response:  बढती
Response:  वह व्यक्ति अलायन्सिस च्या साक्षीदार बनला
Response:  ए बी
Response:  B
Response:  अभ्यास
Response:  earthquake
Response:  बी
Response:  मजा
Response:  ब
Response:  B
Response:  ब
Response:  B
Response:  बी
Response:  सर्दी
Response:  ए
Response:  पर्याय A
Response:  ए
Response:  ब
Response:  वह ठंडा पाणी
Response:  ए
Response:  कुत्रा
Response:  बी
Response:  A
Response:  ब
Response:  ती महिला उंच टाच मारली होती.
Response:  ए
Response:  ब
Response:  ब
Response:  B
Response:  A
Response:  बिक्री सहकारी मुलीच्या मित्राला माहिती दिली
Response:  B
Response:  A
Response:  ए
Response:  ब
Response:  बी
Response:  ब
Response:  लिफ्ट खराब
Response:  उसके दोस्त ने उसे रोका
Response:  ब
Response:  दुर्घटना
Response:  A
Response:  ब
Response:  B
Response:  वह पढ़ाई नहीं करता था
Response:  भूकंप
Response:  बी
Response:  बी
Response:  B
Response:  ए
Response:  प्रॉब्लम
Response:  ब
Response:  वह व्यक्ति खुद्द ही बोलला
Response:  ब
Response:  ती महिला रडूली
Response:  ओठ फटे
Response:  बी
Response:  ब
Response:  बी
Response:  प्र.ब
Response:  बी
Response:  ब
Response:  बी
Response:  B
Response:  बी
Response:  B
Response:  B
Response:  निरोप
Response:  ए
Response:  ब
Response:  B
Response:  बी
Response:  ब
Response:  ए
Response:  बी
Response:  B
Response:  ती महिला ने चष्मा घातला
Response:  A
Response:  मैं जल्दी झोपी गया।
Response:  केस लांब होत
Response:  B
Response:  बी
Response:  B
Response:  A
Response:  ए
Response:  बी
Response:  व्यत्यय
Response:  बी
Response:  ब
Response:  वह गोंधळला.
Response:  बाल
Response:  ब
Response:  ब
Response:  बी
Response:  बी
Response:  ब
Response:  ब
Response:  सुयांची भीती
Response:  पुलिसला फोन केला
Response:  A
Response:  ब
Response:  त्या घसरल्या
Response:  बी
Response:  ए
Response:  party सोडायच्या
Response:  ए
Response:  ए
Response:  B
Response:  ए
Response:  ब
Response:  बी
Response:  ब
Response:  ब
Response:  बी
Response:  ए
Response:  ए
Response:  B
Response:  B
Response:  बी
Response:  बी
Response:  बाल
Response:  B
Response:  बी
Response:  नहीं
Response:  ब
Response:  निरा
Response:  ब
Response:  बी
Response:  बी
Response:  ब
Response:  बी
Response:  ब
Response:  फ्रिस्बी
Response:  कालचा
Response:  बी
Response:  ब
Response:  ब
Response:  ब
Response:  B
Response:  B
Response:  B
Response:  A
Response:  ब
Response:  ए
Response:  B
Response:  बी
Response:  बी
Response:  बी
Response:  ब
Response:  ब
Response:  बालपण
Response:  बी
Response:  टॉवेल ओला होता.
Response:  वह्या
Response:  बी
Response:  बी
Response:  वह्या पुरुष
Response:  ब
Response:  बी
Response:  ब
Response:  B
Response:  चालणे
Response:  बी
Response:  बी
Response:  उपहासात्मक टिप्पणी
Response:  पर्याय ए
Response:  ब
Response:  बहुतों हवा
Response:  आमंत्रण
Response:  ब
Response:  डेटसाठी
Response:  बी
Response:  बी
Response:  ती शेवटच्या टप्प्यात आली
Response:  चिप्सची पिशवी
Response:  मिठी मारली
Response:  ब
Response:  ब
Response:  बी
Response:  ब
Response:  बी
Response:  B
Response:  हाथ
Response:  ए
Response:  B
Response:  ब
Response:  बी
Response:  एल्युमिनियमचे डबा
Response:  ब
Response:  म्यूजिक
Response:  A
Response:  बी
Response:  बी
Response:  ब
Response:  B
Response:  B
Response:  ब
Response:  वह्या
Response:  ए
Response:  बी
Response:  ब
Response:  B
Response:  बी
Response:  B
Response:  ब
Response:  बाल
Response:  बी
Response:  मी माझे डोळे उघडले.
Response:  बी
Response:  बी
Response:  ब
Response:  B
Response:  बी
Response:  बी
Response:  A
Response:  ए
Response:  B
Response:  प्रॉब्लम सॉल्विंग
Response:  न
Response:  B
Response:  ए
Response:  बी
Response:  B
Response:  A
Response:  बी
Response:  बी
Response:  निरा
Response:  फुटपाथ पर
Response:  ब
Response:  B
Response:  बी
Response:  ब
Response:  B
Response:  ब
Response:  ए
Response:  ब
Response:  B
Response:  बी
Response:  बी
Response:  दिनभर अभ्यास
Response:  बी
Response:  खवखवणे
Response:  हृदयविकार
Response:  बी
Response:  आश्चर्य
Response:  बी
Response:  बी
Response:  ब
Response:  बी
Response:  ब
Response:  B
Response:  ब
Response:  बी
Response:  ए
Response:  B
Response:  ए
Response:  बी
Response:  बिजली
Response:  ब
Response:  बॅलेरिनाने एका फुटाला धक्का दिला
Response:  वह्या फुटल्या
Response:  B
Response:  A
Response:  पर्याय ए
Response:  B
Response:  बी
Response:  डोकेदुखी
Response:  ब
Response:  बी
Response:  वह बैग ले जा रहा था
Response:  ए
Response:  ए
Response:  B
Response:  ब
Response:  बी
Response:  न
Response:  ए
Response:  ब
Response:  B
Response:  B
Response:  निराकरण नाही
Response:  बी
Response:  B
Response:  बी
Response:  पर्याय ए
Response:  बी
Response:  ब
Response:  बी
Response:  बी
Response:  B
Response:  B
Response:  ब
Response:  B
Response:  B
Response:  B
Response:  बी
