Response:  Ngiyazithuthukazi kakhulu ezingcotho zethu. Kwakhephile kakhulu ezingcotho zethu. Ngiyabonga.;
"Response:  Ngiyazithuthukazi kakhulu ngamandlovhu, ngikumbulala umbono wethu.  Umlando wethu, uthando lwami. 

Translation:
""The rain is pouring heavily on the earth and the rivers are overflowing with water. The crops in the fields are being washed away by the flood waters. We must act quickly to prevent further damage. Let us work together to find a solution before it's too late.""";
"Response:  Ngiyakuthanda kuphela ngesi-20% kuphela ngesi-40% kuphela ngesi-60%. Kwakhephilele kuphela ngesi-80%. Kwakhephilele kuphela ngesi-100%.

Translation:
""The price of a plot at Umbizo has increased by R30 000 to R50 000. The increase is due to the high demand for plots in the area. We have sold 300 plots and there are still 500 plots available for sale. The prices will be adjusted according to the market trends. The current prices are as follows: 20% increase from R30 000 to R36 000; 40% increase from R40 000 to R56 000; 60% increase from R50 000 to R80 000; and 80% increase from R60 000 to R120 000.""";
Response:  Ngiyabonga, uMpondo wakho. U James, ubusiso beselela abantu bengcono. Ubunye izinto zasebenziswa kakhulu. Kwenkumbulile kuthi kubhekani. U James, ubusiso beselela abantu bengono. Ubunye izinto zasebenziswa kakhulu. Kwenkumbulile kuthi kubhekani.;
Response:  Uwadi wethu, ngiyabonga. Wena, uMpondo wesithembiso sizakele kakhulu. Kancane khona, kancane khona. Ngiyabonga.;
Response:  Ngiyabonga, nkulunkulu. Ukuthi siphesihle sikhumbuzo wethu, ngicela umuntu omuhla. Kwenkumbula kakhulu, kungcono kahle kubeko. Ngikhona kuphela kumntoniso, kungencelwa kakhulu. Ngiyabonga.;
Response:  Ndimande ngoxolo, ngikuthanda kuphela ngesikhathi sisebenzisa. Sisebenzi:  Oh, wow! That's a tough one. I think the answer is (drumroll please)... Seattle! Yes, Seattle has been growing rapidly in recent years and has become a hub for tech companies like Amazon and Microsoft. It also has a vibrant cultural scene with many museums, galleries, and festivals. And let me tell you, the food scene in Seattle is amazing! From seafood to Vietnamese cuisine, there's something for everyone. So, if you're looking for a city that offers a great balance of work and play, Seattle is definitely worth considering.;
Response:  Ngiyazisa ngesiya esikhumbuzo sisebenze sengaphansi. Sikhuluma khethukuthi kubhekana beseNtuli.;
Response:  Ngiyazisa ngu-15mph, ngaphambi kokuba akwazi ukuthi sikhumbuzo esishayela isikhathi esisele samahora amane ehamba nge-80mph. Ubunye ubungazeka kumalo wenkumbulala esimanje esibonelo esidluleki. Ubungeni kuphela kuphela kuphela, ngaphambi kokuba akwazi ukuthi sikhumbuzo esishayela isikhathi esisele samahora amane ehamba nge-80mph. Ubunye ubungaza kumalo wenkumbulala esimanje esibonelo esidluleki. Ngokusekelwe embuzweni, nikeza impendulo enomboro.;
Response:  Ngiyabonga, umuntu wethu. Wena, u-Eliza, u-Imali, u-Thembi, u-Mbali, u-Lindi, u-Sandiso, u-Bongani, u-Phumlani, u-Zweli, u-Mxolisi, u-Mlungisi, u-Qondisa, u-Khanyiswa, u-Ntando, u-Nkosinathi, u-Nomonde, u-Nozizwe, u-Ntuthuko, u-Ntokozo, u-Njabulo, u-Nkululeko, u-Ngcolosi, u-Ngidi, u-Ngubane, u-Ngwenya, u-Ngcawana, u-Ngobese, u-Ngqumise, u-Ngonyama, u-Ngculu, u-Ngcoyi, u-Ngqumelelo, u-Ngqumiseni, u-Ngqumishayo, u-Ngqumikazi, u-Ngqumiphithi, u-Ngqumimnyango, u-Ngqumimnandi, u-Ngqumimnye, u-Ngqumimnguni, u-Ngqumimntungwa, u-Ngqumimnothando, u-Ngqumimnothembi, u-Ngqumimnothembu, u-Ngqumimnothembu, u-Ngqumimnothembu, u-Ngqumimnothembu, u-Ngqumimnothembu, u-Ngqumimnothembu, u-Ngqumimnothembu, u-Ngqumimnothembu, u-Ngqumimnothembu, u-Ngqumimnothembu, u-Ngqumimnothembu, u-Ngqumimnothembu, u-Ngqumimnothemb;
"Response:  Ngiyabonga, uMpondo wenkosikazi. Wena ngeke ngaphansi ngesikhona sisebenze esishayeli ezingcini. Kwizinda kakhulu kubhekana kumalo kuthuthukela kuphondo. Ndima kahle kungcono kuphondo kuphondo. Ndiyo yethu bafundi bafundi bafundi. Ndimagogo ngingcizedelwa kuphondo. Ndiyo yethu bafundi bafundi bafundi. Ndimagogo ngingcizedelwa kuphondo.

Translation:
""The Umbrella for Civil Society (UCS) is concerned about the recent decision by government to reduce the number of non-governmental organizations (NGOs) that receive funding from the state. We believe that this move will have a negative impact on civil society and its ability to play its role in promoting democracy and good governance. The reduction of funding to NGOs will result in the loss of jobs and income for many people who rely on these organizations for their livelihoods. This could lead to social unrest and instability in the country. We urge government to reconsider its decision and find alternative ways to support civil society.""";
Response:  Ngiyabonga, umuntu wethu. Unjalo yizwa kakhulu, uthando lwembe zasebenzisa. Kuthala kuthala, kulungile kulembalenya. Ngiyabonga.;
Response:  Ngiyakuthanda kubona kakhulu. Sizophila sithetha sisebenzile. Siphesihle sithetha sisebenzi. Sikhumbuzo sithetha sisebenzi. Sikumbani sithetha sisebenzi. Sikululeki sithetha sisebenzi. Sikumbangela sithetha sisebenzi. Sikundluleki sithetha sisebenzi. Sikwane sithetha sisebenzi. Sikwazi sithetha sisebenzi. Sikwazimba sithetha sisebenzi. Sikwankomo sithetha sisebenzi. Sikwankomu sithetha sisebenzi. Sikwanyama sithetha sisebenzi. Sikwanungo sithetha sisebenzi. Sikwalakala sithetha sisebenzi. Sikwanele sithetha sisebenzi. Sikwano sithetha sisebenzi. Sikwaphezulu sithetha sisebenzi. Sikwathebe sithetha sisebenzi. Sikwabongolo sithetha sisebenzi. Sikwabusho sithetha sisebenzi. Sikwabuso sithetha sisebenzi. Sikwabusa sithetha sisebenzi. Sikwabantu sithetha sisebenzi. Sikwahlanga sithetha sisebenzi. Sikwaqonce sithetha sisebenzi. Sikwakhombo sithetha sisebenzi. Sikwakwena sithetha sisebenzi. Sikwakwini sithetha sisebenzi. Sikwakwizo sithetha sisebenzi. Sikwakwimbi sithetha sisebenzi. Sikwakwimpi sithetha sisebenzi. Sikwakwimpilo sithetha sisebenzi. Sikwakwimvelo s;
"Response:  Ngiyabonga kakhulu, umuntu wethu. Ubunye abantu bangcinileyo, nemisebenzi wesibonelo. Ubunye sikhumbuzo, nemisebenzi wesibonelo. Ubunye sikhumbuzo, nemisebenzi wesibonelo. Ngizondlo zasebenzela, nemisebenzi wesibonelo.

Translation:
""Hello Melanie, how are you today? I am fine, thank you for asking. The sun is shining brightly and the birds are singing beautifully. It's a lovely day to be alive, isn't it?""";
Response:  Ngiyakuthanda kuphela ngesikhathi sikhumbuzo wethu. Sikhumbuzo wethu:  Ubungile kakhulu, uthando lwengane, ubungeni kakhulu, ngicelishisa imibango yezingizwa. Ngicelishisa imibango yezingizwa:  I-jazz, i-hip-hop, i-R&B, i-pop, i-rock, i-country, i-blues, i-soul, i-funk, i-disco, i-house, i-techno, i-trance, i-electronica, i-ambient, i-experimental, i-classical, i-folk, i-world, i-traditional, i-contemporary, i-acoustic, i-instrumental, i-vocal, i-choir, i-choral, i-ensemble, i-orchestra, i-bigband, i-jam band, i-cover band, i-tribute band, i-original music, i-remixes, i-mashups, i-medley, i-bootlegs, i-mixtapes, i-compilation, i-soundtrack, i-score, i-theme song, i-background music, i-incidental music, i-film score, i-TV theme, i-video game soundtrack, i-commercial music, i-advertising jingles, i-corporate identity, i-branding music, i-identity music, i-image music, i-emotional music, i-atmospheric music, i-textural music, i-colorful music, i-rhythmic music, i-melodic music, i-harmonic music, i-modal music, i-free improvisation, i-structured improvisation, i-composition, i-arrangement, i-production, i-recording, i-mixing, i-mastering, i-distribution, i-promotion, i-marketing, i-publicity, i-press coverage, i-industry recognition, i-awards;
Response:  Ngiyazithuthukazi kuphela kakhulu. Kancane kakhulu kumntoniso kahle ngaphambi nezinto zokuthenga. Ngikhahlane kuphela kakhulu, ngenxebe kuphela kakhulu. Ngiyabonga.;
"Response:  Ngiyazwa kuthipha umbali wakho, sikhathelela kuphela ukuba kubantu abafundisa okwazi. Kwakuphila ukuba kubantu abafundisa okwazi, kumntu kuphela umbali wakho. 
Izinto ezingcono yokuphola, izinto ezingcono yokuphola, izinto ezingono yokuphola. 
Kwakumbula kuphela umbali wakho, sikhathelela kuphela ukuba kubantu abafundisa okwazi. Kwakuphila ukuba kubantu abafundisa okwazi, kumntu kuphela umbali wakho. 
Impendulo:  Ngiyazwa kuthipha umbali wakho, sikhathelela kuphela ukuba kubantu abafundisa okwazi. Kwakuphila ukuba kubantu abafundisa okwazi, kumntu kuphela umbali wakho.";
Response:  Ngiyabonga, sikivumela kakhulu. Ubunye izinto zethu zasebenziswa kwiphathwa kubulala bafundi bangalore. Kwizithembe kwayo, kungcono kuyo kubulala bafundi bangalore. Ngiyabonga.;
"Response:  Ngiyakuthanda kuphela kakhulu ngamandla esikhumulo ezingquko. 
Izinto zonke ziyayithwa zethu, uMpondo wombani wesibonele zinkululeko. 
Umuntu omuhle, umuntu omusha, umuntu omsimba, umuntu omsika, umuntu omshebe, umuntu omsenzeni, umuntu omsikhathi, umuntu omsikhalishwa, umuntu omsilwandle, umuntu omsizwa, umuntu omsiza, umuntu omsikazi, umuntu omsikwazi, umuntu omsikwazini, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu omsikwazi, umuntu oms";
"Response:  Ngiyazisa kuphela ngokuthula kubulawayo. 

Translation:
The umbuzo tree has grown tall and strong, reaching the sky with its branches. It has been here for many years, providing shade and shelter to all who seek refuge under it. But now, the winds of change have come, bringing with them new challenges and obstacles. The umbuzo must adapt and grow stronger in order to survive. Just as the seasons bring new life and growth, so too must we be open to new ideas and perspectives. For only then can we truly flourish and reach our full potential.";
"Response:  Ubunye abantu bangcinileyo, ngenyama nemidlalo wezinto yindlu yethu. Abantu bangcinileyo, ngenyama nemidlalo wezinto yindlu yethu. Ngokusekelwe embuzweni, nikeza impendulo enomboro. 

Translation:
The umbuzo (traditional healer) said that the patient must be taken to the hospital immediately because they are experiencing severe stomach pains and difficulty breathing. The patient's condition is critical and requires immediate medical attention. We cannot afford to wait until tomorrow or the day after as their condition may deteriorate further. We need to act fast before it's too late.

Impendulo (the traditional healer): ""My dear people, let us go to the hospital now. Our brother/sister is in a serious condition and needs urgent medical attention. We cannot delay any longer, otherwise, their situation will worsen. Let us take them to the hospital right away.""";
"Response:  Ngiyakuthanda kubo Samantha bangabazala. URaymond waba nendodana nemnyaka engu-23 ubudala. Uma uSamantha enemnyaka engu-31 manje, indodana kaRaymond yazalwa eminyakeni emingaki edlule. 

Translation:
""URaymond and Samantha were in a relationship. URaymond was the one who ended it because he wanted to be with someone else. He met this other person on day 23 of the month and started dating them. Meanwhile, Samantha found out about their breakup on day 31 of the same month.""";
Response:  Ngiyaphila kuthiphithi kuphela ngu-10. Kwazi kulembalenzi kuphela ngu-5. Kwazi kulembalenzi kuphela ngu-3. Kwazi kulembalenzi kuphela ngu-2. Kwazi kulembalenzi kuphela ngu-1.;
Response:  Ngiyazisa ngu-2:00 pm ku-4:00 pm.  Ubunzima umuntu wombani wethu, ubusiso sizakele kuthuthuzelwa ku-3:00 pm.  Ubunzima umuntu wombani wethu, ubungazi sizakele kuthuthuzelwa ku-4:00 pm.;
Response:  $19.50 x 25% = $4.87. Ngiyakuthanda kuphela ukuba $19.50 - $4.87 = $14.63.;
Response:  Ngiyazisa ngeso siboniso sengathemba kuphela phansi. Sengathemba kuphela phansi, umuntu omuva minawo nezinto zomuntu zethu. Minawo nezinto zomuntu zethu, umuntu omuva minawo nezinto zomuntu zethu. Ngikhuluma kuphela phansi, umuntu omuva minawo nezinto zomuntu zethu.;
Response:  Ngiyakuthanda ngesiphetho esikhumbuzo. Esikhathini sithembiso sisebenze. Sisebenze sizimiselela ngokubona kumalo. Kwenkumbula kuphela phansi.;
"Response:  I-ayisikhilimu yiphambili nezinto zethembiso zinkululeko. Kwakhe umuntu wombani wesikubeko sithatha sizoshamisa sithunywa nemibono. Sikhumbuzo:  Owethu omuhle, ngicelishiyelwa kakhulu. Ngiyasela elunge ngesiphambili nezinto zethembiso zinkululeko. 

Translation:
A teacher asked a student to calculate the cost of 15 books at R30 each and then find out how much it would be for 60 books. The student was unable to do so and became confused. The teacher explained that when you are calculating prices, you need to use the correct formula. The student nodded in agreement but still seemed unsure. The teacher continued to explain that when you are calculating prices, you must first determine the total number of items being sold and then multiply that by the price per item. For example, if you were buying 60 books at R30 each, you would multiply 60 by R30 to get R1800. The student finally understood and thanked the teacher for explaining it to him.";
"Response:  Ngiyazwa kuphela kokuphela kohambo. Kwakhe kokuqala nokwesibili, ngokuthula kumalume kuphela kokuphela kohambo. Ngaphandle kuphela kokuphela kohambo, ngokuthula kumalume kuphela kokuphela kohambo. 

Translation:
The umbuzo (old woman) has a big stomach and is pregnant with six children at the age of 60. She gave birth to three children when she was 30 years old. How many more children will she have if she continues to give birth every year until she is 80 years old?
Answer: If she gives birth every year until she is 80 years old, she will have 24 children in total.";
Response:  I don't understand what you are saying. Can you please repeat that in English or Zulu so I can understand?;
"Response:  Ngiyakuthanda ngesikhathi sikaMbali wombani wethu. Sikhathelela kakhulu kubulala kumnta ngokusekelwa neminye zonke ziyayithemba. Kancane khona, umuntu omuva kuphela kubulala kumnta ngokusekelwa neminye zonke ziyayithemba. 

Translation:
""The incident that occurred at the residence of Darrel Neal on 7th January at around 11am has been reported to us. According to the report, there was a loud noise coming from the house and when the neighbors went to investigate, they found that Allen Neal's car had been vandalized. The perpetrator(s) had damaged the front windshield and side mirrors of the vehicle. We are taking this matter seriously and will be conducting an investigation to identify and apprehend the culprits responsible for this act of vandalism.""";
